timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523946844470459,-24,14,5,-7,-8,-10,-4,-21
1523946844470459,17,-20,0,10,43,7,6,14
1523946844485502,-7,-9,-7,3,4,-1,-6,1
1523946844485502,27,16,12,-12,-54,4,7,14
1523946844493523,-3,-5,-12,-2,3,-11,-4,0
1523946844493523,44,7,10,6,-9,-2,0,14
1523946844508562,-73,-15,-20,-18,-8,2,-8,-33
1523946844508562,43,5,22,18,35,8,8,26
1523946844509564,-38,-15,-14,-9,-16,-3,-7,-21
1523946844509564,-11,7,2,1,-4,2,0,-17
1523946844531624,-4,-15,-5,-3,1,-3,1,19
1523946844531624,1,8,-6,-14,-6,-7,-10,-14
1523946844532627,-1,-7,0,2,-13,2,3,0
1523946844532627,27,-9,-6,0,24,-5,-2,9
1523946844545662,0,-6,-11,1,-38,-14,-18,-17
1523946844545662,-24,15,5,6,16,1,-6,-15
1523946844553682,4,5,-17,-10,-6,-2,-6,-7
1523946844553682,11,-16,-13,-12,-21,-1,1,7
1523946844568723,-48,-15,-24,0,2,-9,-12,-48
1523946844568723,82,3,5,0,5,6,8,62
1523946844575741,-92,-17,-11,-7,-19,-10,-7,-48
1523946844575741,14,35,19,10,0,-5,-4,-9
1523946844584765,18,-9,-17,-29,-26,-6,5,13
1523946844584765,-14,-16,-5,14,23,2,-8,-16
1523946844590784,26,-7,-8,-4,13,2,4,22
1523946844590784,-9,-6,-8,-15,-27,-3,-3,-2
1523946844605821,8,0,4,6,0,2,2,16
1523946844605821,-28,-7,-10,-1,18,0,2,-13
1523946844612839,22,3,0,3,-10,1,0,18
1523946844612839,-29,-11,-16,-6,5,-7,-6,-28
1523946844627880,26,6,18,3,-4,11,8,36
1523946844627880,-11,22,-12,8,-17,-9,-3,-16
1523946844635904,11,8,3,2,14,7,-2,-8
1523946844635904,4,-13,3,-3,-2,0,2,-1
1523946844644924,5,0,2,16,16,-6,-7,0
1523946844644924,-16,-5,0,-4,40,15,2,-11
1523946844650943,6,-4,1,-36,-89,-24,-11,6
1523946844650943,-1,1,-6,17,-1,-5,-3,0
1523946844665981,9,0,3,1,24,19,0,6
1523946844665981,-16,-7,-13,-5,7,-11,-7,-20
1523946844673003,-16,-2,-1,3,35,8,3,4
1523946844673003,18,-1,1,-9,-26,-1,-1,17
1523946844688041,-14,7,-14,-9,1,-10,-2,-11
1523946844688041,13,-13,7,6,-23,-5,-5,7
1523946844696061,-34,-64,-37,-1,5,-5,-11,-26
1523946844696061,19,11,6,5,-6,0,8,20
1523946844705086,-5,1,1,8,11,4,-5,0
1523946844705086,-13,-1,-2,-7,-4,-2,0,-14
1523946844711103,0,4,3,-3,0,-10,2,-1
1523946844711103,-3,-1,6,2,8,7,-6,-1
1523946844726148,11,-2,-4,-10,7,4,6,5
1523946844726148,-12,-4,-3,-2,-59,-18,-10,-9
1523946844733159,16,9,12,14,44,0,0,11
1523946844733159,-10,-4,-15,-3,17,16,7,-3
1523946844748200,37,11,11,3,-3,-1,9,14
1523946844748200,-59,-6,-5,-1,-14,-3,-5,-38
1523946844756224,22,5,4,8,19,12,23,52
1523946844756224,13,12,18,-8,-17,-5,-11,-10
1523946844771260,-24,-16,-12,-4,-14,1,1,-4
1523946844771260,26,-13,3,1,29,2,4,6
1523946844772263,9,3,-1,5,-17,-3,-5,-8
1523946844772263,-4,0,14,6,7,1,-1,10
1523946844786307,1,-1,-10,-15,-13,-6,-2,-2
1523946844786307,-12,-8,-2,4,-6,-7,-7,17
1523946844793327,80,56,34,3,15,13,11,11
1523946844793327,-25,47,-14,5,-5,7,21,-6
1523946844808366,19,7,-12,10,6,-8,-6,5
1523946844808366,-60,-42,-11,2,-9,-4,-12,-37
1523946844815378,19,17,24,12,3,6,-1,2
1523946844815378,-9,-35,-33,-5,4,-1,-4,4
1523946844831420,-8,-2,-1,-20,-8,-1,0,-6
1523946844831420,24,21,14,2,11,-9,3,20
1523946844832423,-32,-24,-18,-22,-14,-4,-8,-13
1523946844832423,-3,-13,4,-9,-8,-6,-2,-9
1523946844845461,-4,-6,-5,-10,-8,-3,1,-1
1523946844845461,14,4,3,-4,-7,4,4,11
1523946844853479,-21,-21,-25,-1,12,-7,-14,-17
1523946844853479,1,-1,2,-2,18,6,-2,-22
1523946844868519,39,6,18,13,13,7,11,38
1523946844868519,-46,11,-26,-25,-43,-6,-4,-21
1523946844875538,20,-13,-2,16,8,-2,3,12
1523946844875538,-44,12,-2,-10,1,-11,-26,-71
1523946844891589,59,32,1,9,-12,5,14,31
1523946844891589,40,-6,-2,5,13,4,5,16
1523946844892586,-11,-6,-4,-4,-4,1,-4,-4
1523946844892586,-1,2,3,14,1,-11,-4,12
1523946844905630,-18,-9,-8,-2,-2,0,-5,-6
1523946844905630,-16,10,-2,-3,-6,1,5,-14
1523946844913639,10,8,4,-5,11,6,1,7
1523946844913639,47,-3,6,2,-30,-6,13,52
1523946844928679,-67,-27,5,7,24,8,2,-28
1523946844928679,48,19,7,3,8,0,-1,24
1523946844935699,-22,-10,-12,-3,-3,-6,-6,-29
1523946844935699,15,-5,2,-3,3,15,5,21
1523946844951741,7,11,8,20,-10,-11,-2,1
1523946844951741,-4,-15,-30,-31,19,-4,-12,-8
1523946844952744,2,1,9,0,-46,-5,1,2
1523946844952744,-16,-16,-15,1,2,-9,-4,-3
1523946844965778,2,3,-8,4,-3,-4,-11,-17
1523946844965778,20,12,15,10,8,4,7,21
1523946844973803,-14,1,-5,6,-3,2,5,6
1523946844973803,4,-12,-5,-14,-12,-4,2,9
1523946844987837,-9,-19,-6,0,-2,-5,-16,2
1523946844987837,53,4,3,-3,4,5,12,18
1523946844995857,-63,42,-21,-8,-15,-9,-12,-27
1523946844995857,4,-51,4,-4,-6,-4,-6,1
1523946845011901,-14,14,3,-11,-12,-6,-4,-14
1523946845011901,3,-3,-3,11,-7,-6,-6,0
1523946845011901,14,-2,5,-9,19,8,7,11
1523946845011901,-2,2,-10,-14,-12,-2,0,-2
1523946845025941,6,-8,-20,-1,29,2,-2,-3
1523946845025941,-15,-6,-4,-11,-57,-5,-4,-21
1523946845032956,8,-12,-3,11,46,2,3,-3
1523946845032956,3,16,4,-11,-23,-10,-14,0
1523946845047996,-2,-47,-4,-8,-5,2,11,27
1523946845047996,8,54,6,1,17,9,14,0
1523946845056024,32,-22,-2,16,-12,-7,-2,14
1523946845056024,84,-14,-11,4,23,2,7,28
1523946845071058,-34,30,10,-6,-40,1,-7,-33
1523946845071058,8,-7,-10,0,20,-3,-2,14
1523946845072059,-5,-5,7,-3,4,1,-3,-5
1523946845072059,-32,-3,-11,-8,-11,-8,-8,-9
1523946845086101,15,-16,-22,-6,-6,-12,-10,5
1523946845086101,-25,-8,2,-3,15,4,-2,-8
1523946845093118,-6,-46,0,-5,-44,2,3,7
1523946845093118,-23,9,-10,-5,36,-13,-12,-16
1523946845108158,3,5,-1,1,14,3,3,-9
1523946845108158,-24,-25,-7,3,-13,-1,-8,-17
1523946845116178,25,35,-14,-13,3,0,4,13
1523946845116178,-24,8,23,1,-24,5,5,-2
1523946845131218,0,-1,9,16,-2,-5,-3,-7
1523946845131218,-22,-11,-8,-4,8,-4,-2,0
1523946845132221,19,-10,-6,-12,-33,-8,0,10
1523946845132221,-3,-5,-8,5,-31,-17,-7,-9
1523946845146258,0,13,4,8,65,37,9,4
1523946845146258,0,-14,-14,7,-1,-4,-6,-6
1523946845153279,-8,6,-3,-14,-1,-4,-3,-8
1523946845153279,-14,10,1,2,-15,-3,2,-25
1523946845168317,7,-6,9,1,-20,-17,-4,30
1523946845168317,30,-27,-16,-4,-11,-4,-3,-2
1523946845176338,-10,40,20,15,11,8,6,15
1523946845176338,14,-12,4,-1,4,2,4,-12
1523946845191384,18,15,-6,-3,0,4,-2,9
1523946845191384,23,-3,10,13,10,9,10,18
1523946845192385,-44,22,0,-4,-16,-14,-15,-22
1523946845192385,-16,-60,-15,15,33,10,1,3
1523946845205419,33,17,11,-11,4,-2,1,-9
1523946845205419,-11,-22,-19,-2,-25,-5,-3,7
1523946845213438,2,-11,-2,3,19,5,-3,-6
1523946845213438,44,14,11,6,9,8,8,45
1523946845228477,-105,-37,-36,-15,-24,-14,-3,-52
1523946845228477,24,7,17,-10,1,-3,2,11
1523946845235495,-10,7,16,1,-15,0,-5,-5
1523946845235495,26,-9,-2,9,-23,7,10,26
1523946845251538,44,10,7,-1,33,5,3,14
1523946845251538,-38,11,-7,3,-21,-20,-13,-28
1523946845252539,9,-18,-7,-1,25,5,-2,-1
1523946845252539,-15,25,9,-3,2,8,3,-4
1523946845265574,-6,1,-2,4,-18,-12,-5,-6
1523946845265574,6,13,19,-17,-45,-3,4,2
1523946845273599,13,-33,-26,10,37,7,-10,-3
1523946845273599,34,8,5,-7,13,8,19,28
1523946845288639,-77,11,-18,-22,-23,-6,-10,-68
1523946845288639,25,14,15,-3,5,-11,-12,2
1523946845295655,28,-28,-3,-1,-18,-9,-10,1
1523946845295655,-23,79,8,-2,5,3,6,-14
1523946845311697,24,-3,-10,22,2,10,12,31
1523946845311697,-14,5,1,0,26,7,4,-1
1523946845312699,3,-2,11,-5,-20,-9,-4,-8
1523946845312699,6,-7,-13,3,14,-11,-16,-7
1523946845325740,-2,12,13,-10,-12,0,2,-3
1523946845325740,-8,7,0,16,18,-8,-1,-5
1523946845333758,1,8,0,-3,-22,1,10,6
1523946845333758,-16,-17,-16,-2,12,7,-14,-16
1523946845348796,16,-3,8,-2,-7,-2,3,10
1523946845348796,-12,-5,-1,-3,6,8,2,1
1523946845355819,6,22,-7,-19,-14,-4,0,1
1523946845355819,6,-14,-16,2,-6,-14,-12,-9
1523946845371855,-53,-18,12,-2,-4,3,1,-38
1523946845371855,-5,6,-4,19,13,16,13,9
1523946845371855,4,-10,0,-3,4,-6,-2,-6
1523946845371855,-19,-5,5,7,5,-3,-13,-12
1523946845385895,34,-5,2,-4,9,-3,-3,19
1523946845385895,-8,-8,-2,-10,16,9,3,-6
1523946845392914,-14,1,-14,-2,-28,3,1,0
1523946845392914,0,-4,0,-13,11,-3,1,-2
1523946845407956,19,-10,-6,-7,0,-5,-7,7
1523946845407956,13,2,5,2,-7,2,4,22
1523946845415976,0,57,15,19,23,6,2,-9
1523946845415976,-23,-74,-22,-21,-17,-5,-1,-1
1523946845431014,22,10,1,-5,-17,-4,-3,28
1523946845431014,42,24,-21,-28,-9,-4,-12,-9
1523946845432017,-65,-17,0,11,-22,10,10,-24
1523946845432017,8,20,9,0,18,-12,-12,5
1523946845447058,4,2,18,9,16,9,1,-22
1523946845447058,-6,0,1,-7,-10,4,0,0
1523946845453073,19,-13,-7,-8,-7,-2,4,13
1523946845453073,-26,2,-16,-5,-9,-9,-9,-26
1523946845468115,13,-6,6,0,-8,2,0,20
1523946845468115,-16,-4,-2,-8,-3,-9,-7,-16
1523946845476137,6,-6,4,9,26,1,2,0
1523946845476137,-7,3,12,-12,-23,3,4,7
1523946845491175,15,14,-14,1,-4,-11,-7,7
1523946845491175,4,18,-1,6,18,9,-1,-8
1523946845498194,-14,-26,14,-1,-10,3,3,7
1523946845498194,13,39,-9,16,-3,-10,-11,-10
1523946845507218,-5,-16,-10,-14,-8,-7,-2,-5
1523946845507218,-9,1,4,7,14,2,-2,-9
1523946845513236,15,-16,-23,-5,-24,-11,-2,10
1523946845513236,26,5,3,8,27,9,6,11
1523946845528273,-28,-1,-18,-5,-23,3,-5,-25
1523946845528273,7,-78,-3,11,2,-4,10,24
1523946845536295,-10,1,3,-3,18,-2,-11,-15
1523946845536295,1,4,7,-10,-75,-22,2,4
1523946845550333,9,-5,-6,16,79,24,0,6
1523946845550333,-14,-6,-2,-7,-9,-5,-12,-33
1523946845558354,-1,-16,18,9,8,-9,2,43
1523946845558354,14,19,5,-6,-5,11,5,-32
1523946845567380,11,-1,14,14,-24,-8,5,7
1523946845567380,-17,4,-8,5,-16,-7,-9,-21
1523946845573397,7,-1,-6,-4,39,1,-4,23
1523946845573397,17,-12,-4,6,2,-2,-2,3
1523946845588434,33,71,12,5,-17,-6,-2,12
1523946845588434,-48,-13,-10,-2,-10,-6,-7,-22
1523946845595452,36,43,11,1,11,1,-4,4
1523946845595452,-59,6,2,-13,-17,-5,-7,-38
1523946845610493,-2,-23,-51,-9,-26,-1,2,15
1523946845610493,90,11,8,1,34,6,7,44
1523946845618516,-42,-26,-20,-2,-32,-18,-17,-31
1523946845618516,-17,31,22,9,18,5,9,10
1523946845627538,7,-38,-28,-4,-5,-13,-3,-5
1523946845627538,-2,12,2,-14,-42,-5,-4,3
1523946845633553,24,-7,-9,4,39,12,8,2
1523946845633553,1,-14,-4,-1,-28,0,4,7
1523946845648594,-29,-18,0,-1,-14,-21,-12,-12
1523946845648594,8,-1,-12,-7,71,18,8,18
1523946845655616,1,2,-10,-15,-34,-11,-9,-19
1523946845655616,-20,-15,-9,7,1,-4,-2,-2
1523946845670651,18,3,16,-3,8,5,5,9
1523946845670651,-22,4,-4,-1,-28,-11,-3,-10
1523946845678672,-4,2,4,-11,-9,-1,3,-10
1523946845678672,6,-5,-10,-2,28,-1,-3,9
1523946845693714,10,-9,10,4,13,9,-2,-1
1523946845693714,-23,-8,-11,3,23,-2,2,-12
1523946845694715,1,5,6,-7,-44,-1,1,-1
1523946845694715,9,-10,-12,-13,-26,-9,-6,-6
1523946845708758,-4,-6,4,5,14,3,1,3
1523946845708758,-16,2,1,2,-11,-1,-3,-5
1523946845715775,13,18,11,10,23,6,1,1
1523946845715775,26,-6,-1,8,2,3,-3,11
1523946845730812,-71,-25,-14,-14,-15,-2,-7,-40
1523946845730812,21,22,3,11,2,7,13,21
1523946845737831,14,-5,-14,-5,29,-2,-3,6
1523946845737831,-13,-11,-3,-4,0,2,-4,-12
1523946845753872,13,0,1,5,5,6,14,34
1523946845753872,-2,-6,7,9,8,-2,1,-6
1523946845754876,-14,-11,-19,-10,-56,-21,-8,-9
1523946845754876,8,14,12,11,58,24,5,1
1523946845768919,15,-10,0,11,1,-2,-3,-22
1523946845768919,-12,25,-2,-8,-10,-6,-6,1
1523946845775934,4,11,16,-2,-12,-8,-4,-1
1523946845775934,-11,-19,-18,-3,5,1,3,7
1523946845790971,7,16,4,-1,-6,8,-4,-5
1523946845790971,-7,-22,-4,1,-39,-10,-8,-6
1523946845797991,-5,-20,-32,12,57,10,7,-15
1523946845797991,-24,6,0,-11,-89,-24,-5,1
1523946845814034,4,2,6,-5,57,30,7,1
1523946845814034,0,-4,-12,-2,-11,-4,-10,-3
1523946845815036,6,1,2,4,-6,-2,1,-1
1523946845815036,25,6,3,3,25,2,14,19
1523946845828069,-26,-24,-13,-8,-24,-11,-13,-37
1523946845828069,28,44,27,9,-21,-3,-1,24
1523946845836093,44,-16,-16,-10,5,9,7,12
1523946845836093,-7,-22,8,16,13,8,6,1
1523946845851131,36,35,-10,-17,-25,-19,-13,10
1523946845851131,-31,-58,-13,-13,8,2,-3,-20
1523946845858149,10,32,14,-1,4,8,7,5
1523946845858149,-25,4,8,-55,0,-3,-10,3
1523946845874198,10,-33,1,58,7,-4,5,11
1523946845874198,5,7,6,55,-5,-1,6,10
1523946845875200,-20,0,3,33,9,-3,0,2
1523946845875200,10,-11,-17,-3,-18,4,0,1
1523946845888231,-10,9,5,-32,-4,-5,-7,7
1523946845888231,-12,-4,-14,-41,-7,-4,-3,-23
1523946845896251,-9,-23,-12,-5,-5,0,-6,-6
1523946845896251,0,21,12,9,21,6,4,-3
1523946845911293,-1,0,-3,-16,-47,-25,-3,3
1523946845911293,4,-7,-5,-1,36,13,-3,-2
1523946845918312,-8,4,-7,-18,3,4,-3,-5
1523946845918312,10,0,-6,7,-1,2,4,3
1523946845934353,-9,0,0,-5,9,-12,-2,19
1523946845934353,1,-9,-10,-16,-44,-18,0,-9
1523946845934353,-8,-2,6,5,29,29,-4,-3
1523946845934353,-4,-6,-12,1,12,0,-1,4
1523946845948391,2,-5,-10,-2,-19,-6,-7,-15
1523946845948391,-5,5,8,-9,-1,-2,8,11
1523946845956416,4,-14,-11,0,-19,-12,-5,22
1523946845956416,-28,-4,-12,0,-16,-1,-7,-16
1523946845970449,1,7,7,-13,10,3,6,-19
1523946845970449,5,-2,-10,14,9,-9,-8,13
1523946845978470,0,-4,-1,-7,-39,-3,-14,-12
1523946845978470,-29,-12,-7,12,24,7,9,-22
1523946845993509,8,11,1,5,-10,-8,-13,39
1523946845993509,22,6,17,17,27,20,9,-14
1523946845994512,-9,2,3,3,-39,-7,5,12
1523946845994512,22,4,3,7,8,-1,-11,-8
1523946846008557,-9,-4,1,9,54,16,6,3
1523946846008557,-9,-12,-21,-21,-12,-18,-11,-34
1523946846015569,19,11,10,-12,26,3,7,7
1523946846015569,7,3,14,4,-17,4,19,42
1523946846030609,-1,-11,-20,-16,-58,-7,-8,-5
1523946846030609,19,3,11,-2,-3,-16,-5,-3
1523946846038632,-22,-4,-2,4,60,44,10,-21
1523946846038632,5,-5,-21,-15,-69,-11,-13,-3
1523946846053669,46,6,17,1,28,-20,5,34
1523946846053669,-52,-17,-30,-7,-2,0,-9,-31
1523946846054672,19,21,15,-4,7,13,5,27
1523946846054672,-1,-10,-21,-17,4,-7,-11,-41
1523946846068710,-37,-15,-25,7,-26,7,12,-3
1523946846068710,-3,6,14,-8,-15,-10,-14,-16
1523946846075735,42,-2,-4,-1,18,-12,-2,6
1523946846075735,-47,-10,-14,0,-8,-16,-24,-36
1523946846090770,18,11,5,-3,-28,-13,9,16
1523946846090770,-10,-10,-6,-2,55,37,-7,-20
1523946846098794,-20,-9,-13,-8,-21,-18,-1,-9
1523946846098794,29,9,11,-8,14,6,-4,21
1523946846113829,-15,-7,0,-11,-38,-13,-9,-39
1523946846113829,21,0,-23,23,18,-19,12,49
1523946846114832,-54,-6,-6,10,13,31,-7,-45
1523946846114832,8,1,-5,9,-15,2,7,-5
1523946846127868,26,14,24,17,1,-1,2,34
1523946846127868,-45,-18,-11,-14,-42,-1,-13,-57
1523946846135891,-11,-22,-4,-8,-16,-26,2,-2
1523946846135891,75,36,21,3,6,2,10,33
1523946846150928,-48,-7,-21,1,46,12,1,-22
1523946846150928,44,14,10,2,-24,3,5,54
1523946846157947,-2,-21,1,-16,31,-30,-20,-31
1523946846157947,-45,-5,5,7,6,-10,-7,26
1523946846173993,33,-5,-17,-19,-9,25,2,-6
1523946846173993,84,32,31,21,18,-5,23,35
1523946846174997,-78,-61,-33,-14,-42,-19,-24,-80
1523946846174997,66,-3,-17,0,-18,-18,1,27
1523946846188028,10,-7,-15,4,29,-9,-19,-11
1523946846188028,-14,-19,-30,-1,9,16,1,7
1523946846196049,31,33,-4,-8,-27,-25,-1,34
1523946846196049,29,1,17,12,14,8,14,46
1523946846211089,-66,5,3,-7,-8,-21,-22,-65
1523946846211089,17,14,5,1,-4,15,13,-11
1523946846218109,14,9,-15,5,-5,4,0,34
1523946846218109,-20,-2,-2,-15,11,-7,-24,-69
1523946846234150,-1,-23,-1,-19,-21,6,21,-19
1523946846234150,-49,-2,25,16,29,12,46,96
1523946846235152,25,33,5,13,-3,2,2,7
1523946846235152,9,3,4,-1,-20,-10,-4,-27
1523946846248189,33,-3,4,-4,5,36,5,4
1523946846248189,-56,-27,-14,-11,-10,-19,-42,-21
1523946846256211,78,20,23,15,44,26,43,72
1523946846256211,-13,-58,-25,-2,-3,-11,-19,-26
1523946846271249,36,21,13,6,-26,-30,-18,68
1523946846271249,16,-19,-7,-3,27,-2,-42,-99
1523946846278269,-27,11,3,-2,-60,9,30,16
1523946846278269,-30,-8,-6,9,28,-3,-9,-3
1523946846294311,-17,-2,-2,-13,-22,-2,-12,-11
1523946846294311,45,-1,-11,-8,16,-8,2,-35
1523946846294311,-28,-12,-1,-15,-46,11,-24,-39
1523946846294311,56,7,25,-6,32,16,14,40
1523946846308352,-78,-17,-14,19,-10,-8,-5,-69
1523946846308352,6,25,13,-16,-30,-8,9,29
1523946846316373,-13,-18,9,-1,44,-1,-20,-62
1523946846316373,-11,19,-4,0,-10,20,37,83
1523946846330406,93,26,23,13,35,18,27,106
1523946846330406,19,-19,22,21,18,-8,-3,-13
1523946846338431,27,4,2,7,3,-7,-1,14
1523946846338431,-60,23,20,-5,-29,11,-16,-64
1523946846353468,6,-8,-6,19,34,4,6,-18
1523946846353468,43,8,23,14,-30,4,10,55
1523946846354469,-91,-32,-49,-32,-23,-34,-20,-54
1523946846354469,65,12,4,5,49,-8,-11,-14
1523946846368507,8,0,-3,-2,-39,5,5,2
1523946846368507,-27,-4,-11,-7,13,1,-3,-11
1523946846375528,50,20,7,5,-53,6,12,16
1523946846375528,11,14,23,7,4,-13,-15,-10
1523946846390567,-91,-21,-46,-12,16,-6,-6,-93
1523946846390567,-9,-5,-27,-36,-29,0,-7,-45
1523946846398588,29,35,-5,-8,-29,-13,-22,2
1523946846398588,72,15,-5,1,13,15,29,-19
1523946846413626,-60,-82,-26,-10,-22,-18,-27,-46
1523946846413626,57,32,18,-2,21,-3,-1,46
1523946846414630,-27,-1,8,6,-18,-9,4,29
1523946846414630,-6,-18,-41,-10,-9,-7,-43,-47
1523946846428667,-25,-27,-27,-17,5,18,24,-47
1523946846428667,15,22,36,-2,10,-24,5,20
1523946846435686,41,4,17,14,17,-12,-9,24
1523946846435686,-36,-37,-41,-13,-27,-11,-24,-22
1523946846450726,31,25,47,26,54,32,17,120
1523946846450726,-63,-32,-58,-29,-76,-16,-21,-83
1523946846458747,-20,-13,-19,-5,66,16,-5,-23
1523946846458747,3,19,6,-15,-27,-7,13,30
1523946846473788,18,0,1,-24,-79,-37,-54,43
1523946846473788,-20,23,34,55,53,28,64,16
1523946846481810,-52,9,-29,-9,-39,4,2,-24
1523946846481810,-15,22,34,18,29,-5,17,-18
1523946846488831,3,7,4,0,27,14,0,-10
1523946846488831,-3,-21,-13,-19,-59,-14,-32,-7
1523946846495846,33,-17,5,14,53,-7,18,32
1523946846495846,-50,-11,3,11,79,28,19,11
1523946846510886,28,26,12,13,-108,-20,3,-16
1523946846510886,-30,-15,-21,-8,11,1,-17,-3
1523946846517905,121,12,-12,15,47,20,31,68
1523946846517905,-55,20,-9,8,-39,-16,-25,-41
1523946846532944,88,42,-2,0,25,-6,-1,-14
1523946846532944,-31,-57,-44,-8,-60,-7,-10,-17
1523946846540966,-11,-6,13,-5,5,-13,-22,-28
1523946846540966,30,-8,13,20,22,19,16,70
1523946846547987,-1,6,5,-7,84,18,34,101
1523946846547987,16,66,37,18,22,1,5,-16
1523946846556011,-19,-20,-12,-6,-101,-14,-8,-34
1523946846556011,-18,-18,-1,-25,22,-4,-4,7
1523946846571046,-17,-27,-30,9,25,-3,-22,-67
1523946846571046,-11,-4,-8,-7,18,2,-13,-11
1523946846578066,-2,11,20,-16,-17,8,-7,11
1523946846578066,22,-13,-35,0,2,-28,-2,-3
1523946846593105,-17,0,0,-4,-11,-10,-17,-26
1523946846593105,66,-47,-15,-8,24,9,-2,10
1523946846601128,52,58,5,4,-21,-1,12,-2
1523946846601128,15,-33,-8,-2,-32,2,3,-4
1523946846616166,-28,1,-8,-14,32,-9,-30,-93
1523946846616166,-7,-17,-5,8,4,-2,35,127
1523946846617171,-26,-3,-5,-3,-21,5,-12,-90
1523946846617171,9,5,8,-1,-16,10,5,-7
1523946846631205,29,26,19,12,63,-4,22,35
1523946846631205,-24,5,5,1,-96,11,-4,-28
1523946846638224,18,-27,11,18,109,-11,-15,66
1523946846638224,-66,1,4,4,-32,29,27,-31
1523946846653264,-24,6,3,-4,-42,-5,-4,-16
1523946846653264,14,19,-10,-5,3,-18,-15,-5
1523946846669305,-63,-42,-13,-19,-15,-13,-17,-3
1523946846669305,77,-23,-16,-2,-52,1,-12,51
1523946846676326,2,4,14,-13,-9,1,14,-23
1523946846676326,2,-5,-14,-2,23,-16,-18,-19
1523946846677328,-4,-24,-1,23,64,8,-14,-74
1523946846677328,6,0,-18,-28,-23,3,4,86
1523946846691372,-8,1,0,7,6,21,28,12
1523946846691372,1,6,-1,-2,51,-8,-1,-9
1523946846698384,-4,-10,-3,12,-43,-12,-9,-35
1523946846698384,-25,-8,-12,-27,-57,-9,-6,-32
1523946846713425,17,13,31,24,3,4,11,65
1523946846713425,105,23,12,-10,-28,10,5,27
1523946846721447,-96,-6,-3,-2,52,1,14,-8
1523946846721447,40,35,18,9,36,4,6,12
1523946846736487,-21,-33,-23,-8,-80,-12,-28,-23
1523946846736487,61,60,27,20,56,41,43,2
1523946846737490,-15,5,11,-24,0,0,25,71
1523946846737490,-19,-52,-16,13,0,-30,-13,-32
1523946846750523,-9,-4,-12,7,1,-9,-10,-28
1523946846750523,1,-41,-24,-4,35,22,-8,13
1523946846758544,-49,22,23,1,48,23,28,-18
1523946846758544,-27,24,20,2,35,-17,-7,-26
1523946846773591,31,-14,1,-6,-34,-18,-7,24
1523946846773591,-58,-20,-24,-3,46,-15,-25,-62
1523946846781607,75,12,-1,9,-78,7,19,51
1523946846781607,5,-15,4,8,2,4,-6,-27
1523946846796646,-47,21,16,-10,3,9,16,54
1523946846796646,-23,0,-10,9,-18,1,0,-23
1523946846797650,14,-16,-9,-15,-26,-10,-26,-22
1523946846797650,-23,-5,-12,-8,-18,-13,-13,-64
1523946846810683,36,-1,15,45,69,20,21,22
1523946846810683,9,28,11,-27,-57,-9,13,-35
1523946846818704,-11,-24,-24,-28,-69,-9,0,-9
1523946846818704,-8,3,-17,0,55,-27,-17,3
1523946846833744,18,-19,-29,-34,-43,0,-34,7
1523946846833744,-93,-15,-5,26,-10,-4,-3,-26
1523946846841766,32,31,27,-11,21,-3,-3,-21
1523946846841766,12,-23,-15,-3,-78,-3,12,26
1523946846856811,1,7,8,13,20,1,-7,-34
1523946846856811,-6,-6,-16,-7,54,1,2,25
1523946846856811,64,-21,-24,11,-34,-6,-9,-34
1523946846856811,-84,11,-14,-16,-35,3,10,-17
1523946846870844,43,5,9,3,5,-9,2,-26
1523946846870844,-2,-13,4,-13,-31,-16,-23,-5
1523946846877861,7,2,0,27,78,23,24,-27
1523946846877861,109,39,-1,-9,-3,17,13,37
1523946846892900,-36,-3,-20,3,1,1,0,-28
1523946846892900,16,1,12,-11,-20,-8,-9,-9
1523946846901926,-29,0,7,4,-13,-17,-21,-27
1523946846901926,25,-21,4,-2,66,18,3,37
1523946846916968,3,7,-9,-25,-35,3,14,-55
1523946846916968,13,-4,-10,2,2,-7,-7,24
1523946846916968,-13,-4,-4,7,2,-9,-2,19
1523946846916968,-1,-7,0,21,87,21,-4,3
1523946846931005,2,11,4,-5,3,20,2,-19
1523946846931005,-23,-12,6,1,6,5,4,3
1523946846938027,-16,-22,-33,-7,-108,-12,-44,-60
1523946846938027,87,44,31,10,43,18,81,56
1523946846953061,-15,-23,-10,-11,18,-13,-17,41
1523946846953061,1,33,11,-5,-40,1,-13,-56
1523946846961084,-6,43,4,-16,39,21,38,-8
1523946846961084,93,20,30,14,7,-3,0,54
1523946846976123,48,36,-6,-14,-22,-20,-12,19
1523946846976123,-27,-12,-6,10,-39,-13,-1,17
1523946846977126,-4,-14,-9,-5,-22,-5,-26,-5
1523946846977126,-82,-5,1,-7,-45,-2,-11,-53
1523946846991168,14,4,-2,6,52,14,31,17
1523946846991168,0,-14,-9,3,-3,-3,-19,-10
1523946846998181,4,7,23,11,37,-8,6,36
1523946846998181,-36,-15,-20,12,4,-3,-14,-16
1523946847013221,-5,-10,-2,-3,-26,3,-6,-19
1523946847013221,23,0,0,1,-40,5,12,21
1523946847021243,-31,-25,-26,-19,-5,-9,-10,22
1523946847021243,1,31,31,37,43,-1,12,-33
1523946847036284,7,-60,-56,-50,-75,-8,-19,-74
1523946847036284,-19,2,10,17,-39,-8,-11,-38
1523946847037286,29,17,14,-4,68,-7,20,43
