timestamp,x,y,z
1523946854281546,-14.3125,22.9375,-13.0625
1523946854297588,-16.5,25.5,-13.4375
1523946854318644,-19.1875,30.1875,-13.25
1523946854341704,-19.6875,30.5625,-12.5
1523946854357747,-19.8125,28,-11
1523946854378805,-13.125,24,-11.75
1523946854401866,-2.5,24.0625,-16.8125
1523946854417908,6.5,20.75,-20.6875
1523946854438963,3.375,14,-21.75
1523946854461025,-11.875,13.6875,-18.5
1523946854478068,-2.125,12.625,-13.5625
1523946854499130,14.8125,9.0625,-13.125
1523946854521182,-5.8125,13.8125,2.5625
1523946854538226,-45.3125,12.625,27.6875
1523946854559282,-79.3125,-4.125,47.0625
1523946854581345,-83.8125,-16.1875,59.375
1523946854598390,-64.75,-23.0625,65.8125
1523946854619444,-50.0625,-41.3125,68.6875
1523946854641502,-40.25,-56.375,74.0625
1523946854657544,-38.0625,-61.25,87.375
1523946854678602,-55,-69,83.875
1523946854701664,-77.9375,-85.25,73.5625
1523946854717704,-88.1875,-99.8125,49.4375
1523946854738762,-76.375,-114.688,35.875
1523946854761821,-56.0625,-121.188,26.6875
1523946854777864,-51.5625,-112,18
1523946854798926,-53.0625,-112.75,14
1523946854820978,-52.375,-110.438,10.1875
1523946854838023,-41.5625,-112.563,7.4375
1523946854859080,-29.875,-105.125,4
1523946854881139,-18.625,-94.25,8.5625
1523946854898188,-3.625,-87.875,8.5625
1523946854919240,-1.1875,-83.0625,4.125
1523946854941299,-2.1875,-79,5.8125
1523946854957341,7.3125,-68.6875,8.25
1523946854979400,15.875,-57.3125,4.3125
1523946855001460,12.4375,-50.375,0.125
1523946855017500,3.875,-45.4375,-2.4375
1523946855038559,3.625,-39.4375,0.3125
1523946855061620,14.375,-33.25,4.25
1523946855077662,22.1875,-27.375,2.4375
1523946855098723,-4,-29.4375,2.375
1523946855121778,-40.6875,-33.0625,0.3125
1523946855136819,-50.6875,-26.75,-2.75
1523946855160885,-41.5625,-31.625,-24.25
1523946855181943,-24.625,-45.0625,-48.9375
1523946855196980,-11.5625,-53.625,-43.25
1523946855220040,21.6875,-21.75,-4.5625
1523946855241096,17.625,13.5625,-27.625
1523946855257138,2.5,-10,-39.75
1523946855280200,-10.4375,-12.8125,-9.5625
1523946855301256,1.0625,-7.375,-0.5
1523946855317298,9.0625,-11.875,-9.8125
1523946855340359,11.4375,-8.0625,-10.375
1523946855361418,4.25,-8.6875,-7.9375
1523946855377460,5.125,-7.0625,-5.375
1523946855400521,10.75,-4.875,-5.9375
1523946855421575,16.375,0.625,-3.3125
1523946855437617,15.375,8.4375,0.5
1523946855460682,13.1875,17.8125,6.25
1523946855481738,10.875,28.625,12.875
1523946855497782,8.4375,38.5625,18.75
1523946855520840,4.75,52.75,26.0625
1523946855541895,-2.1875,68.4375,35.3125
1523946855556936,-8.0625,82.25,40.25
1523946855579996,-10.5625,94.0625,40.5625
1523946855601055,-8,102.688,38.9375
1523946855617094,0.75,109.813,33.75
1523946855640155,14.625,114.875,25.5625
1523946855661215,28.1875,117.625,15.0625
1523946855677256,38.1875,117.625,3.875
1523946855700318,46.5,113.813,-12.0625
1523946855729394,53.1875,108.125,-27.9375
1523946855743435,60.4375,103.625,-40.625
1523946855760477,62.75,98.25,-47.875
1523946855781540,56.625,87.5625,-53.5
1523946855803590,38.25,78.0625,-52.75
1523946855820635,23.75,72.875,-59.375
1523946855841692,21.5625,64.875,-69.25
1523946855865760,17.5625,63.875,-61.625
1523946855879794,22.5625,67.625,-62.4375
1523946855901853,41.3125,60.3125,-61.125
1523946855923911,29.875,54.5,-50.5
1523946855939953,-1.5625,53.375,-46.125
1523946855961012,-19.9375,52.5,-43.0625
1523946855984074,-26.8125,52.5,-36.6875
1523946856000113,-28.5,51.375,-26.6875
1523946856021169,-32.625,46.9375,-19.3125
1523946856044233,-36.6875,41.0625,-14.875
1523946856059281,-33.75,28.6875,-7.8125
1523946856084337,-25.9375,25.9375,6.25
1523946856104391,-22.375,28.625,5.375
1523946856119430,-27.75,26.5,4.8125
1523946856142495,-24.3125,26.125,6.4375
1523946856164554,-13.6875,25.75,0
1523946856179593,-12.375,26.9375,2.625
1523946856202652,-19.625,29.875,9.75
1523946856223708,-24.6875,27.5,11.25
1523946856239750,-26.8125,22.0625,12.25
1523946856262813,-11.625,15.5,6.9375
1523946856283870,8.5,10.8125,-8.5
1523946856299911,42.25,7.9375,-17.9375
1523946856322971,56.375,-4.375,-25.3125
1523946856344027,86.9375,-20.375,-27.9375
1523946856360071,125.625,-31.1875,-29.25
1523946856384135,135.625,-29.8125,-30.9375
1523946856404187,109.875,-25.125,-27.4375
1523946856419229,63.625,-16.75,-15.5
1523946856443292,-2.3125,-6.1875,-2.875
1523946856464351,-46.8125,-7,5.875
1523946856479389,-37.5625,-12.875,9.125
1523946856502448,-4.125,-14.5,3.5
1523946856523508,29.9375,-18.3125,-3.4375
1523946856539547,23.5,-21.625,-3.125
1523946856563614,11.0625,-18.375,0.6875
1523946856583665,-2.4375,-19.1875,1.625
1523946856599707,-12,-19.25,2.5
1523946856622769,-14.25,-18.3125,-3.6875
1523946856643827,-17.1875,-17.875,-11.8125
1523946856659869,-14.1875,-19.0625,-16.3125
1523946856682930,2.5,-19.375,-15.75
1523946856703984,19.0625,-21.3125,-18.125
1523946856720029,21.5,-20.1875,-17.1875
1523946856743089,19.6875,-14.125,-17.0625
1523946856764147,18.3125,-8.375,-21.8125
1523946856781189,13.5625,-5.375,-26.75
1523946856803247,1.625,-5.25,-29.3125
1523946856824304,-14.625,-3.3125,-26.25
1523946856839344,-24.6875,5,-23.1875
1523946856862408,-20.0625,12.125,-14.9375
1523946856883463,8.9375,11.625,-10.6875
1523946856899504,22.25,2.8125,-11.25
1523946856922565,5,-1.4375,-6.625
1523946856943623,-8,1.125,-3.125
1523946856959665,-2.875,3.4375,-4
1523946856981727,15.0625,5.0625,-5.25
1523946857003781,24.1875,5.4375,-6
1523946857019825,20.3125,3,-4.75
1523946857041885,11.5,0.9375,-1.9375
1523946857064945,4.5,1.3125,-0.625
1523946857079983,2.5,1.75,-0.25
1523946857103047,6.125,1.25,-0.3125
1523946857125105,8.5,0.75,-0.75
1523946857140144,5.75,0.9375,-0.3125
1523946857162213,1.875,1.875,-0.0625
1523946857185263,-0.4375,1.875,1.125
1523946857199301,-3.1875,1.5625,2.5
1523946857222362,-7.25,1.625,3.9375
