timestamp,x,y,z
1523946841899625,0.413086,-0.816406,-0.499512
1523946841922688,0.43457,-0.770996,-0.496094
1523946841945751,0.456055,-0.804688,-0.498535
1523946841959785,0.455078,-0.849609,-0.498535
1523946841981845,0.436035,-0.836426,-0.481445
1523946842005911,0.434082,-0.771484,-0.49707
1523946842019949,0.448242,-0.791016,-0.500488
1523946842042009,0.444336,-0.85498,-0.507813
1523946842056043,0.436523,-0.86377,-0.494629
1523946842079103,0.425293,-0.807129,-0.497559
1523946842093141,0.443848,-0.787109,-0.500488
1523946842116201,0.445313,-0.837891,-0.499512
1523946842139263,0.429688,-0.861816,-0.482422
1523946842153303,0.435547,-0.821777,-0.488281
1523946842176365,0.453125,-0.821777,-0.491211
1523946842199423,0.448242,-0.845703,-0.492188
1523946842213460,0.421387,-0.830078,-0.474609
1523946842235521,0.421387,-0.801758,-0.478516
1523946842259585,0.438965,-0.837402,-0.483887
1523946842273625,0.434082,-0.883301,-0.471191
1523946842295680,0.40625,-0.830566,-0.470703
1523946842318743,0.44043,-0.809082,-0.462402
1523946842341804,0.444824,-0.84082,-0.463379
1523946842355838,0.424805,-0.810059,-0.491699
1523946842378904,0.459961,-0.81543,-0.473633
1523946842401963,0.459961,-0.833496,-0.479004
1523946842415998,0.426758,-0.83252,-0.483887
1523946842439062,0.401367,-0.812988,-0.523438
1523946842461123,0.398438,-0.780762,-0.538574
1523946842476160,0.415527,-0.763184,-0.52002
1523946842498219,0.400879,-0.811035,-0.506836
1523946842521283,0.384766,-0.814453,-0.482422
1523946842536321,0.416504,-0.828125,-0.52002
1523946842558399,0.453125,-0.781738,-0.523438
1523946842581441,0.468262,-0.82373,-0.522949
1523946842595476,0.484863,-0.854492,-0.515137
1523946842618539,0.467773,-0.840332,-0.512695
1523946842641603,0.48584,-0.820801,-0.500488
1523946842655637,0.479004,-0.796875,-0.520996
1523946842678699,0.48877,-0.826172,-0.541992
1523946842701762,0.449707,-0.806641,-0.527832
1523946842715796,0.437988,-0.794434,-0.544434
1523946842738858,0.431641,-0.771484,-0.542969
1523946842761920,0.431152,-0.812012,-0.554688
1523946842775955,0.423828,-0.815918,-0.541504
1523946842798015,0.421875,-0.78418,-0.535156
1523946842821079,0.446777,-0.78125,-0.529785
1523946842836117,0.4375,-0.790527,-0.526855
1523946842858177,0.433594,-0.77832,-0.545898
1523946842881235,0.451172,-0.787109,-0.541504
1523946842896276,0.446289,-0.804688,-0.547852
1523946842918334,0.45166,-0.804199,-0.539551
1523946842941399,0.441406,-0.766602,-0.528809
1523946842955435,0.44873,-0.777344,-0.532227
1523946842978499,0.455566,-0.790039,-0.538574
1523946843001557,0.45459,-0.789551,-0.554199
1523946843015596,0.452637,-0.789063,-0.539551
1523946843038655,0.46582,-0.782715,-0.550781
1523946843061716,0.458984,-0.794922,-0.511719
1523946843075755,0.461914,-0.78125,-0.563965
1523946843097812,0.444824,-0.782715,-0.521484
1523946843121876,0.45166,-0.803223,-0.536133
1523946843135922,0.442383,-0.776367,-0.536133
1523946843157978,0.427246,-0.783203,-0.537598
1523946843181033,0.4375,-0.79834,-0.54541
1523946843196074,0.410645,-0.811035,-0.557129
1523946843218131,0.41748,-0.817871,-0.549316
1523946843241196,0.421875,-0.803711,-0.529785
1523946843256234,0.42627,-0.78418,-0.535156
1523946843278294,0.439941,-0.774414,-0.532227
1523946843301355,0.440918,-0.789551,-0.538574
1523946843316392,0.436523,-0.816406,-0.523438
1523946843338452,0.433105,-0.82373,-0.51709
1523946843361513,0.42627,-0.790527,-0.529785
1523946843375549,0.439941,-0.802246,-0.527344
1523946843398613,0.432129,-0.813965,-0.527344
1523946843421673,0.426758,-0.822266,-0.520508
1523946843435716,0.441895,-0.825195,-0.529785
1523946843458772,0.472168,-0.85791,-0.524902
1523946843481833,0.461914,-0.800293,-0.507813
1523946843495870,0.480957,-0.791504,-0.501953
1523946843517929,0.47168,-0.82666,-0.492676
1523946843541995,0.435059,-0.793457,-0.498535
1523946843556029,0.45752,-0.813965,-0.506348
1523946843578090,0.44873,-0.856934,-0.507813
1523946843601151,0.439453,-0.853027,-0.508789
1523946843616190,0.438477,-0.815918,-0.515625
1523946843638248,0.421387,-0.808594,-0.510254
1523946843661311,0.418945,-0.83252,-0.50293
1523946843676350,0.413574,-0.825195,-0.495117
1523946843698407,0.418945,-0.78418,-0.494141
1523946843721470,0.447754,-0.807129,-0.493164
1523946843735518,0.424805,-0.822754,-0.489746
1523946843758570,0.411133,-0.830566,-0.492676
1523946843780627,0.441895,-0.849609,-0.480957
1523946843795666,0.452637,-0.858398,-0.486816
1523946843818739,0.480957,-0.87793,-0.478516
1523946843840791,0.493164,-0.910645,-0.489258
1523946843863850,0.444336,-0.948242,-0.480957
1523946843877885,0.410645,-0.946289,-0.44873
1523946843900947,0.370605,-0.87793,-0.429199
1523946843924014,0.379395,-0.780762,-0.391113
1523946843938044,0.402832,-0.712402,-0.407227
1523946843961108,0.436035,-0.746582,-0.424805
1523946843984170,0.420898,-0.82666,-0.409668
1523946843998205,0.406738,-0.904297,-0.397949
1523946844021266,0.418457,-0.890625,-0.385254
1523946844044328,0.422363,-0.825195,-0.398438
1523946844058367,0.433594,-0.834961,-0.393555
1523946844080424,0.413574,-0.887695,-0.369629
1523946844104488,0.403809,-0.921875,-0.38916
1523946844118539,0.407715,-0.918945,-0.370117
1523946844140593,0.407715,-0.880859,-0.39502
1523946844164647,0.398926,-0.874023,-0.402344
1523946844178685,0.386719,-0.873047,-0.416504
1523946844200745,0.396484,-0.883301,-0.408203
1523946844223812,0.410156,-0.855469,-0.422852
1523946844238847,0.425293,-0.866699,-0.414063
1523946844260906,0.449707,-0.868164,-0.387207
1523946844283965,0.44873,-0.855957,-0.393555
1523946844298003,0.45166,-0.884766,-0.398926
1523946844321065,0.445801,-0.866211,-0.394043
1523946844344125,0.453125,-0.822266,-0.418457
1523946844358163,0.443359,-0.875488,-0.40332
1523946844381223,0.42334,-0.890625,-0.413086
1523946844404287,0.414551,-0.876953,-0.428711
1523946844418334,0.413574,-0.867188,-0.425781
1523946844440390,0.428711,-0.825195,-0.438477
1523946844464446,0.421875,-0.841309,-0.441895
1523946844478483,0.413086,-0.88916,-0.429199
1523946844500541,0.415039,-0.883301,-0.432617
1523946844523606,0.422363,-0.863281,-0.436523
1523946844538643,0.424805,-0.850098,-0.425781
1523946844560703,0.432617,-0.834473,-0.443848
1523946844583762,0.439453,-0.849609,-0.442871
1523946844598802,0.450684,-0.870605,-0.439941
1523946844620863,0.428711,-0.85791,-0.455566
1523946844643925,0.407715,-0.86084,-0.459961
1523946844657959,0.39502,-0.847168,-0.456055
1523946844681022,0.38623,-0.822754,-0.465332
1523946844704083,0.399414,-0.837891,-0.467773
1523946844718129,0.421387,-0.843262,-0.462891
1523946844741184,0.445801,-0.847168,-0.473633
1523946844763241,0.481445,-0.859863,-0.45752
1523946844778280,0.459961,-0.84375,-0.463867
1523946844801344,0.452148,-0.818359,-0.46875
1523946844823404,0.473633,-0.828613,-0.458496
1523946844838440,0.46582,-0.839844,-0.46875
1523946844860499,0.453125,-0.831055,-0.478027
1523946844883561,0.465332,-0.839844,-0.471191
1523946844898600,0.462402,-0.824707,-0.479492
1523946844920660,0.448242,-0.801758,-0.481934
1523946844943720,0.446289,-0.810547,-0.493652
1523946844958759,0.437012,-0.830078,-0.488281
1523946844980818,0.411133,-0.823242,-0.487793
1523946845002876,0.399414,-0.808105,-0.48877
1523946845018922,0.385254,-0.821289,-0.472168
1523946845040979,0.386719,-0.81543,-0.504883
1523946845063038,0.40918,-0.856445,-0.487793
1523946845078075,0.413574,-0.846191,-0.470215
1523946845101152,0.441895,-0.835938,-0.479492
1523946845123202,0.47168,-0.847656,-0.476074
1523946845138237,0.439453,-0.849121,-0.475586
1523946845161298,0.428711,-0.829102,-0.482422
1523946845183357,0.427246,-0.820801,-0.476074
1523946845198396,0.416016,-0.831543,-0.481934
1523946845220455,0.424805,-0.837891,-0.483398
1523946845243517,0.453613,-0.824219,-0.486816
1523946845258556,0.471191,-0.825684,-0.496582
1523946845280616,0.461426,-0.827148,-0.48877
1523946845303677,0.444824,-0.816406,-0.484863
1523946845318718,0.445313,-0.819336,-0.477051
1523946845340776,0.450684,-0.810547,-0.485352
1523946845363836,0.45459,-0.812988,-0.494141
1523946845377873,0.450684,-0.841309,-0.489746
1523946845400943,0.435547,-0.824707,-0.487305
1523946845422998,0.41748,-0.814453,-0.487305
1523946845446055,0.414063,-0.820801,-0.485352
1523946845461095,0.418457,-0.819336,-0.475098
1523946845483154,0.429688,-0.847168,-0.481445
1523946845506219,0.429688,-0.835449,-0.498535
1523946845521255,0.430664,-0.827148,-0.500488
1523946845543314,0.423828,-0.822266,-0.501953
1523946845566377,0.429688,-0.812012,-0.499512
1523946845580413,0.426758,-0.826172,-0.492188
1523946845603476,0.42334,-0.831543,-0.480469
1523946845626537,0.435547,-0.822754,-0.489746
1523946845640573,0.480469,-0.808594,-0.499512
1523946845663633,0.480469,-0.836914,-0.501953
1523946845685693,0.450684,-0.853516,-0.499023
1523946845700735,0.434082,-0.827637,-0.501465
1523946845723793,0.415527,-0.805176,-0.496094
1523946845745852,0.42041,-0.797852,-0.482422
1523946845760894,0.413574,-0.79541,-0.489746
1523946845782949,0.425293,-0.818848,-0.485352
1523946845806017,0.449707,-0.833984,-0.486328
1523946845821052,0.459961,-0.820313,-0.488281
1523946845843110,0.483887,-0.83252,-0.488281
1523946845866171,0.487793,-0.865723,-0.509766
1523946845881212,0.468262,-0.845703,-0.498535
1523946845903270,0.447266,-0.82666,-0.491211
1523946845926332,0.45459,-0.818848,-0.486816
1523946845940369,0.423828,-0.808594,-0.491699
1523946845963431,0.432129,-0.802246,-0.512695
1523946845985491,0.432617,-0.821289,-0.526367
1523946846000563,0.420898,-0.875488,-0.500488
1523946846023590,0.411621,-0.815918,-0.524902
1523946846045649,0.421387,-0.793457,-0.516602
1523946846060690,0.45752,-0.801758,-0.512695
1523946846083769,0.461426,-0.779785,-0.508789
1523946846105811,0.434082,-0.810547,-0.495605
1523946846120850,0.437012,-0.783203,-0.506348
1523946846142907,0.445801,-0.776367,-0.483398
1523946846165968,0.414551,-0.786621,-0.483398
1523946846181008,0.430176,-0.811035,-0.500977
1523946846203068,0.427246,-0.824219,-0.513184
1523946846226129,0.427246,-0.850098,-0.533691
1523946846241168,0.424316,-0.849121,-0.52832
1523946846263228,0.40918,-0.841309,-0.530762
1523946846286289,0.416504,-0.830566,-0.534668
1523946846301331,0.424805,-0.828613,-0.536621
1523946846323390,0.418945,-0.81543,-0.541992
1523946846345448,0.407715,-0.810547,-0.519043
1523946846360486,0.405762,-0.79541,-0.509277
1523946846383581,0.421875,-0.801758,-0.50293
1523946846405613,0.435059,-0.814453,-0.500488
1523946846420646,0.408691,-0.820313,-0.511719
1523946846443707,0.416992,-0.822754,-0.514648
1523946846465764,0.441895,-0.806641,-0.524902
1523946846482815,0.431152,-0.816406,-0.532227
1523946846503868,0.429688,-0.820801,-0.522461
1523946846525927,0.427246,-0.810547,-0.51416
1523946846541969,0.427734,-0.814941,-0.5
1523946846563025,0.430664,-0.822754,-0.498047
1523946846586088,0.430664,-0.827637,-0.51709
1523946846602127,0.432129,-0.81543,-0.503906
1523946846623185,0.440918,-0.836426,-0.513672
1523946846646244,0.436523,-0.856445,-0.512695
1523946846670310,0.415039,-0.804199,-0.511719
1523946846683353,0.455566,-0.810059,-0.518555
1523946846706407,0.458008,-0.834961,-0.52002
1523946846722463,0.43457,-0.813477,-0.516602
1523946846743505,0.454102,-0.790039,-0.513184
1523946846765563,0.441895,-0.787598,-0.526367
1523946846782610,0.439941,-0.8125,-0.522461
1523946846803664,0.438965,-0.835449,-0.51709
1523946846825727,0.423828,-0.821777,-0.501465
1523946846841766,0.44043,-0.787598,-0.489258
1523946846862822,0.455078,-0.802246,-0.503418
1523946846885883,0.443359,-0.830566,-0.52002
1523946846901926,0.43457,-0.847168,-0.522949
1523946846922982,0.430176,-0.825684,-0.51709
1523946846946042,0.422852,-0.80957,-0.518555
1523946846968103,0.436523,-0.82373,-0.516602
1523946846983144,0.447754,-0.83252,-0.526367
1523946847006202,0.443359,-0.825684,-0.522949
1523946847028260,0.417969,-0.817871,-0.513672
1523946847043302,0.396484,-0.813965,-0.515137
1523946847066363,0.414063,-0.828125,-0.507324
1523946847089425,0.411133,-0.82959,-0.516602
1523946847103461,0.41748,-0.827637,-0.496582
1523946847125519,0.418945,-0.836426,-0.510742
1523946847148581,0.4375,-0.875488,-0.49707
1523946847163622,0.430664,-0.878418,-0.495605
1523946847185679,0.418457,-0.827148,-0.464844
1523946847208740,0.419434,-0.779297,-0.471191
1523946847223781,0.461426,-0.860352,-0.470215
1523946847245841,0.41748,-0.925293,-0.470703
1523946847267900,0.375,-0.90625,-0.456055
1523946847282942,0.391113,-0.856934,-0.458496
1523946847306000,0.399902,-0.823242,-0.459473
1523946847328058,0.396484,-0.864258,-0.453125
1523946847343098,0.384277,-0.902832,-0.424316
1523946847366163,0.344238,-0.891602,-0.419434
1523946847388220,0.35791,-0.797363,-0.4375
1523946847405263,0.37793,-0.799805,-0.470703
1523946847426320,0.366211,-0.866699,-0.45166
1523946847448377,0.329102,-0.828613,-0.441895
1523946847464422,0.343262,-0.78418,-0.477539
1523946847485477,0.379883,-0.788086,-0.51709
1523946847508538,0.367676,-0.888184,-0.486816
1523946847524580,0.352051,-0.935059,-0.46875
1523946847545639,0.349121,-0.848633,-0.482422
1523946847568697,0.416016,-0.786133,-0.48877
1523946847584740,0.414551,-0.875,-0.470703
1523946847605796,0.385254,-0.946289,-0.451172
1523946847627857,0.397461,-0.896973,-0.433594
1523946847644901,0.426758,-0.838867,-0.453125
1523946847665968,0.44043,-0.826172,-0.469238
1523946847688016,0.427734,-0.85791,-0.498047
1523946847705063,0.417969,-0.905273,-0.506836
1523946847726117,0.386719,-0.854492,-0.51416
1523946847748174,0.387207,-0.765625,-0.535156
1523946847765221,0.401855,-0.758301,-0.58252
1523946847786277,0.427734,-0.862305,-0.586426
1523946847808335,0.404785,-0.842773,-0.57959
1523946847824380,0.376953,-0.77832,-0.567383
1523946847845434,0.418945,-0.721191,-0.558594
1523946847868496,0.443359,-0.734375,-0.550293
1523946847884538,0.460449,-0.79834,-0.554199
1523946847905593,0.429199,-0.84082,-0.553223
1523946847928656,0.421875,-0.789551,-0.583984
1523946847944697,0.436035,-0.779297,-0.616699
1523946847965757,0.38623,-0.828125,-0.584473
1523946847988816,0.362793,-0.839355,-0.598633
1523946848004861,0.400391,-0.833008,-0.596191
1523946848025912,0.400879,-0.791504,-0.587891
1523946848047971,0.359863,-0.747559,-0.585938
1523946848065020,0.443848,-0.815918,-0.555664
1523946848086074,0.419922,-0.853027,-0.552246
1523946848108132,0.390137,-0.786621,-0.563965
1523946848131193,0.425781,-0.775879,-0.557617
1523946848146233,0.414551,-0.827148,-0.541504
1523946848168292,0.398926,-0.870605,-0.526855
1523946848191354,0.407715,-0.813477,-0.521973
1523946848205390,0.414551,-0.789063,-0.546875
1523946848228452,0.40332,-0.834961,-0.526855
1523946848250511,0.341797,-0.824219,-0.516602
1523946848265553,0.369141,-0.839355,-0.527344
1523946848288613,0.379395,-0.773438,-0.539551
1523946848304655,0.397949,-0.805176,-0.551758
1523946848327716,0.377441,-0.85498,-0.522949
1523946848348773,0.385254,-0.862305,-0.496094
1523946848364815,0.396973,-0.806152,-0.505371
1523946848386874,0.432617,-0.811035,-0.49707
1523946848407931,0.40332,-0.84082,-0.521484
1523946848424975,0.425293,-0.908691,-0.534668
1523946848447033,0.404785,-0.865723,-0.541992
1523946848468090,0.370605,-0.814453,-0.517578
1523946848491153,0.353027,-0.807129,-0.507324
1523946848507193,0.352539,-0.802734,-0.518555
1523946848528250,0.374023,-0.804688,-0.561035
1523946848551311,0.392578,-0.853027,-0.578613
1523946848567353,0.369629,-0.843262,-0.553223
1523946848588412,0.347168,-0.816895,-0.532227
1523946848610467,0.368652,-0.804199,-0.515137
1523946848627512,0.420898,-0.822754,-0.498047
1523946848648576,0.443359,-0.868652,-0.506836
1523946848670635,0.42334,-0.866699,-0.539063
1523946848687675,0.427246,-0.907715,-0.563477
1523946848708731,0.439941,-0.970215,-0.533691
1523946848730790,0.409668,-0.943848,-0.504395
1523946848746831,0.364746,-0.875488,-0.480469
1523946848767888,0.395996,-0.860352,-0.439941
1523946848790949,0.397949,-0.86084,-0.449219
1523946848806989,0.404785,-0.892578,-0.435059
1523946848828046,0.396973,-0.911133,-0.441406
1523946848851108,0.444824,-0.918945,-0.382324
1523946848867151,0.455078,-0.911621,-0.385254
1523946848888208,0.4375,-0.887695,-0.369141
1523946848911267,0.442383,-0.898926,-0.373047
1523946848927310,0.400391,-0.902832,-0.38623
1523946848948374,0.412598,-0.875488,-0.376953
1523946848970432,0.381836,-0.858887,-0.348633
1523946848987471,0.348633,-0.891602,-0.383301
1523946849008527,0.330078,-0.939453,-0.384277
1523946849030584,0.330078,-0.984375,-0.372559
1523946849047630,0.254883,-1.02588,-0.330566
1523946849068686,0.218262,-1.00732,-0.308105
1523946849090746,0.25293,-0.948242,-0.328125
1523946849106787,0.253418,-0.889648,-0.258301
1523946849127842,0.210449,-0.896484,-0.242188
1523946849150904,0.196289,-0.976563,-0.177246
1523946849166949,0.266113,-1.01367,-0.166504
1523946849188005,0.316406,-0.95459,-0.0976563
1523946849211065,0.344238,-0.91748,-0.108398
1523946849227107,0.275879,-1.00732,-0.0708008
1523946849248180,0.334961,-1.04932,-0.0717773
1523946849271226,0.367676,-0.97998,-0.0419922
1523946849287266,0.320801,-0.958984,-0.0581055
1523946849309326,0.334961,-0.950684,-0.0639648
1523946849331388,0.309082,-0.953125,-0.0546875
1523946849347430,0.32373,-1.00635,-0.0341797
1523946849369491,0.315918,-1.02783,-0.0253906
1523946849390543,0.283203,-0.96875,-0.0195313
1523946849407588,0.269043,-0.911133,-0.0302734
1523946849429646,0.258789,-0.938477,-0.0522461
1523946849450704,0.274902,-0.957031,-0.0415039
1523946849467747,0.277832,-0.985352,-0.0371094
1523946849489805,0.268555,-0.96875,-0.00976563
1523946849510862,0.27832,-0.95752,-0.0146484
1523946849526903,0.280762,-0.949707,-0.0244141
1523946849549965,0.301758,-0.938965,-0.00976563
1523946849571023,0.341797,-0.977539,0.00976563
1523946849587063,0.380859,-0.986816,0.0136719
1523946849610124,0.358887,-0.974609,-0.00878906
1523946849631189,0.375,-0.974121,-0.00634766
1523946849647224,0.327637,-1.01807,0.019043
1523946849670288,0.325684,-0.989258,0.0273438
1523946849691342,0.287598,-0.977539,0.0332031
1523946849707386,0.337402,-0.933105,0.019043
1523946849729443,0.312012,-0.971191,0.0131836
1523946849750499,0.319824,-1.00342,0.0117188
1523946849767544,0.313477,-0.981445,0.0268555
1523946849789602,0.280273,-0.961426,-0.0224609
1523946849810658,0.273926,-0.973145,0.000976563
1523946849827704,0.277832,-0.957031,0.00683594
1523946849849763,0.239258,-0.952637,0.0214844
1523946849870821,0.24707,-0.941406,0.0195313
1523946849886862,0.264648,-0.947266,0.0356445
1523946849909921,0.300781,-0.969238,0.0419922
1523946849930981,0.314941,-0.986816,0.0302734
1523946849953041,0.344238,-0.978516,0.027832
1523946849970083,0.31543,-1.0083,0.0390625
1523946849991138,0.354492,-0.983398,0.0327148
1523946850013196,0.304688,-0.975098,0.0439453
1523946850030251,0.336914,-0.964844,0.0463867
1523946850051298,0.29248,-0.972168,0.0283203
1523946850073356,0.334961,-1.00586,0.0375977
1523946850089399,0.323242,-0.992676,0.034668
1523946850110457,0.332031,-0.989258,0.0307617
1523946850133517,0.299805,-0.982422,0.0283203
1523946850149559,0.279785,-0.970703,0.0380859
1523946850170617,0.288574,-0.972656,0.0322266
1523946850193676,0.288086,-0.973145,0.0463867
1523946850209718,0.306641,-0.980957,0.0449219
1523946850231778,0.30127,-0.977539,0.0327148
1523946850261857,0.302246,-0.993164,0.027832
1523946850269880,0.310059,-0.973633,0.027832
1523946850291938,0.320801,-0.972168,0.0356445
1523946850314007,0.328125,-0.97998,0.0332031
1523946850330050,0.328125,-0.897461,0.0498047
1523946850352105,0.343262,-0.924316,0.0141602
1523946850373154,0.335938,-1.01123,-0.0117188
1523946850390198,0.350586,-0.951172,0.0209961
1523946850412257,0.325684,-0.930176,0.0239258
1523946850433314,0.315918,-0.943359,0.012207
1523946850449356,0.329102,-0.938477,0.00830078
1523946850472419,0.325684,-0.991699,-0.0180664
1523946850493474,0.289063,-1.00879,-0.0385742
1523946850509515,0.300293,-0.943848,-0.050293
1523946850532577,0.302734,-0.969238,-0.0424805
1523946850553636,0.302734,-0.92041,-0.0302734
1523946850569677,0.316895,-0.97168,-0.043457
1523946850592740,0.318848,-1.03613,-0.0205078
1523946850613800,0.316406,-0.970703,-0.0327148
1523946850629841,0.301758,-0.912109,-0.0297852
1523946850651896,0.339844,-0.912109,-0.0302734
1523946850672950,0.337402,-0.967773,-0.0385742
1523946850689997,0.332031,-0.98877,-0.0410156
1523946850712054,0.35498,-0.972656,-0.0493164
1523946850733111,0.355469,-0.946289,-0.0761719
1523946850750157,0.337891,-0.994629,-0.0908203
1523946850773219,0.370117,-1.00684,-0.0712891
1523946850793272,0.354492,-1.00342,-0.0664063
1523946850810316,0.354492,-0.986328,-0.0668945
1523946850832375,0.375977,-0.924316,-0.0688477
1523946850853432,0.344727,-1.02246,-0.145996
1523946850869475,0.330078,-1.07617,-0.0742188
1523946850892534,0.364746,-0.960449,-0.115234
1523946850913594,0.30957,-0.973145,-0.0888672
1523946850929637,0.354492,-1.03906,-0.0688477
1523946850952696,0.358887,-1.00732,-0.0800781
1523946850973751,0.377441,-0.977539,-0.0849609
1523946850989794,0.39502,-0.941895,-0.109863
1523946851011851,0.387207,-0.957031,-0.143066
1523946851041932,0.375,-1.00195,-0.147949
1523946851049953,0.345215,-1.03516,-0.152344
1523946851072011,0.339355,-0.999023,-0.175293
1523946851093068,0.333984,-0.942871,-0.180176
1523946851116129,0.296387,-0.972656,-0.185547
1523946851132172,0.267578,-1.07031,-0.19043
1523946851153232,0.245117,-1.05908,-0.172363
1523946851176290,0.240234,-0.975098,-0.178223
1523946851192333,0.230469,-0.958496,-0.179688
1523946851214390,0.227539,-0.994141,-0.186523
1523946851235448,0.238281,-1.03857,-0.171875
1523946851252492,0.216797,-0.984863,-0.209473
1523946851274550,0.170898,-0.983398,-0.229492
1523946851295608,0.175781,-1.00098,-0.221191
1523946851312659,0.157227,-1.05811,-0.243164
1523946851334713,0.139648,-1.04834,-0.191406
1523946851355766,0.147461,-0.980469,-0.222656
1523946851371808,0.145508,-0.975586,-0.217773
1523946851394871,0.166016,-0.98877,-0.25
1523946851415927,0.136719,-0.989258,-0.249512
1523946851431968,0.131836,-1.00781,-0.230469
1523946851455030,0.138184,-1.02637,-0.239258
1523946851476086,0.116699,-1.04443,-0.242188
1523946851492128,0.123047,-1.00684,-0.261719
1523946851515190,0.0854492,-0.996094,-0.274902
1523946851536246,0.0395508,-1.02832,-0.275391
1523946851552291,0.0219727,-1.05469,-0.251465
1523946851574348,-0.000488281,-1.14258,-0.243164
1523946851596408,0.00732422,-1.07275,-0.232422
1523946851612455,0.0273438,-0.98877,-0.214844
1523946851634512,0.0136719,-0.988281,-0.231934
1523946851655563,0.00244141,-1.03223,-0.256348
1523946851672609,0.0146484,-0.994141,-0.262695
1523946851694666,-0.0527344,-1.04248,-0.283203
1523946851715724,-0.0605469,-1.04443,-0.275391
1523946851731765,-0.0561523,-1.04053,-0.266113
1523946851754828,-0.0576172,-1.04834,-0.245605
1523946851775883,-0.0751953,-0.980469,-0.259277
1523946851791926,-0.097168,-0.953613,-0.263184
1523946851814987,-0.0878906,-0.973145,-0.241699
1523946851836047,-0.0981445,-1.03467,-0.241699
1523946851852085,-0.100586,-1.04443,-0.25
1523946851875146,-0.0917969,-0.97998,-0.264648
1523946851896206,-0.0820313,-0.974121,-0.276855
1523946851912251,-0.138184,-0.964355,-0.29248
1523946851935307,-0.13623,-0.969238,-0.290527
1523946851956363,-0.137695,-1.02979,-0.270996
1523946851972406,-0.145508,-1.03564,-0.263672
1523946851994464,-0.154785,-1.00049,-0.283203
1523946852015520,-0.166992,-0.988281,-0.275391
1523946852032566,-0.188965,-0.977539,-0.250488
1523946852053623,-0.197266,-1.00684,-0.227051
1523946852076683,-0.187012,-1.05078,-0.225586
1523946852091724,-0.172852,-1.01855,-0.200684
1523946852113783,-0.17041,-1.01123,-0.185547
1523946852136845,-0.159668,-0.952637,-0.201172
1523946852151881,-0.168457,-0.898926,-0.216309
1523946852173941,-0.171387,-0.932617,-0.224121
1523946852196001,-0.155273,-0.994629,-0.243652
1523946852212051,-0.124512,-1.0127,-0.273926
1523946852234109,-0.129883,-0.961914,-0.28418
1523946852256160,-0.131348,-0.972656,-0.292969
1523946852271200,-0.141113,-1.02295,-0.271484
1523946852294262,-0.140137,-1.0376,-0.247559
1523946852316325,-0.14502,-1.02637,-0.236816
1523946852339381,-0.127441,-1.02979,-0.22168
1523946852354422,-0.137695,-1.01904,-0.231445
1523946852376480,-0.150391,-1.04688,-0.236328
1523946852398540,-0.12793,-1.06396,-0.203613
1523946852413580,-0.114258,-1.02832,-0.208984
1523946852436643,-0.125977,-0.990234,-0.213379
1523946852458700,-0.103516,-0.968262,-0.196777
1523946852473739,-0.106934,-0.970215,-0.194336
1523946852496802,-0.0854492,-1.01514,-0.176758
1523946852518862,-0.0727539,-1.04248,-0.165039
1523946852533907,-0.0751953,-1.04492,-0.171387
1523946852556961,-0.0791016,-1.00977,-0.171875
1523946852579025,-0.0869141,-0.984863,-0.160645
1523946852594059,-0.0732422,-1.04688,-0.165039
1523946852616117,-0.0556641,-1.0957,-0.162109
1523946852639177,-0.0512695,-1.08301,-0.154785
1523946852654218,-0.043457,-1.03906,-0.148926
1523946852676276,-0.0112305,-1.04346,-0.157715
1523946852699340,-0.0283203,-1.11768,-0.124512
1523946852714378,-0.00244141,-1.15039,-0.100586
1523946852736438,-0.0297852,-1.13477,-0.0742188
1523946852758496,-0.0454102,-1.04834,-0.0610352
1523946852773535,-0.0454102,-0.958008,-0.0473633
1523946852796598,-0.0283203,-0.901367,-0.0253906
1523946852818658,-0.0229492,-0.893555,-0.0473633
1523946852833696,-0.00830078,-0.939453,-0.0693359
1523946852856758,0.00878906,-1.00977,-0.137207
1523946852878817,0.0698242,-1.06006,-0.174316
1523946852893855,0.130859,-1.07471,-0.211914
1523946852916921,0.115234,-1.02832,-0.13916
1523946852938974,0.0869141,-0.941895,-0.0742188
1523946852954016,0.114746,-0.895508,-0.0703125
1523946852976074,0.241211,-0.908691,-0.0341797
1523946852999137,0.34375,-1.00391,-0.0751953
1523946853014176,0.317871,-1.05957,-0.0805664
1523946853036234,0.31543,-1.03418,-0.0717773
1523946853059295,0.312988,-1.00879,-0.120605
1523946853074336,0.330566,-1.01953,-0.114258
1523946853096394,0.348633,-1.0332,-0.0664063
1523946853119456,0.351563,-1.02539,-0.0424805
1523946853133494,0.353516,-0.98877,-0.00976563
1523946853156554,0.354004,-0.983398,0.0170898
1523946853178619,0.354004,-0.983887,0.065918
1523946853193652,0.330078,-1.02881,0.0732422
1523946853216720,0.342773,-1.00195,0.0976563
1523946853238771,0.327148,-1.07178,0.0717773
1523946853255816,0.350586,-1.08594,0.100098
1523946853276873,0.384766,-1.07129,0.0961914
1523946853298934,0.35791,-1.08398,0.125488
1523946853314975,0.345215,-1.01709,0.130859
1523946853336035,0.332031,-1.01367,0.123047
1523946853359094,0.35791,-0.994629,0.138184
1523946853375134,0.297363,-0.96582,0.20752
1523946853396192,0.210449,-0.942871,0.143066
1523946853419257,0.194824,-0.953125,0.123535
1523946853435294,0.232422,-0.953613,0.102051
