timestamp,x,y,z,w
1523946833184457,-0.144714,0.723083,-0.674133,-0.0418701
1523946833206515,-0.144897,0.722656,-0.674438,-0.043396
1523946833221556,-0.144714,0.722351,-0.674744,-0.0449829
1523946833244617,-0.144653,0.721924,-0.67511,-0.0465088
1523946833266679,-0.144653,0.721008,-0.675964,-0.0480347
1523946833281718,-0.14447,0.719971,-0.677002,-0.0494385
1523946833303774,-0.143799,0.719299,-0.677734,-0.0505981
1523946833326835,-0.1427,0.718811,-0.678467,-0.0512695
1523946833341876,-0.141296,0.718506,-0.679077,-0.0515137
1523946833363934,-0.139771,0.718018,-0.679871,-0.0515747
1523946833386996,-0.138123,0.717712,-0.680542,-0.0517578
1523946833403037,-0.136414,0.717285,-0.681335,-0.0515747
1523946833424094,-0.134827,0.717041,-0.681946,-0.0513916
1523946833446152,-0.133301,0.717102,-0.68219,-0.0511475
1523946833463198,-0.132019,0.716675,-0.682922,-0.0505981
1523946833484253,-0.130798,0.71637,-0.683533,-0.0504761
1523946833506313,-0.129456,0.717102,-0.682983,-0.050354
1523946833523369,-0.128479,0.71759,-0.682678,-0.050354
1523946833544415,-0.12793,0.71698,-0.683411,-0.050354
1523946833566475,-0.127625,0.716797,-0.683655,-0.0505981
1523946833583518,-0.127625,0.717285,-0.683105,-0.0512085
1523946833604574,-0.128052,0.717346,-0.682861,-0.052063
1523946833634656,-0.128601,0.717346,-0.682739,-0.0527954
1523946833642675,-0.12915,0.717529,-0.682373,-0.053772
1523946833665740,-0.1297,0.717834,-0.681824,-0.0547485
1523946833686793,-0.130432,0.71814,-0.681274,-0.0559082
1523946833702834,-0.131104,0.718201,-0.680969,-0.0574951
1523946833723892,-0.131897,0.717957,-0.680908,-0.0594482
1523946833746955,-0.132568,0.717773,-0.680786,-0.0614014
1523946833762994,-0.133057,0.717834,-0.68042,-0.0634155
1523946833784050,-0.133667,0.717407,-0.680542,-0.0657959
1523946833806109,-0.134399,0.716797,-0.680786,-0.0683594
1523946833823156,-0.135071,0.716431,-0.680786,-0.0708618
1523946833844214,-0.135437,0.716187,-0.680725,-0.072937
1523946833866271,-0.13562,0.715698,-0.680969,-0.0748291
1523946833883318,-0.135559,0.715088,-0.681519,-0.0765381
1523946833904371,-0.135193,0.714722,-0.681763,-0.0779419
1523946833926429,-0.13446,0.714844,-0.681702,-0.0789795
1523946833942471,-0.133545,0.714783,-0.681824,-0.0799561
1523946833964531,-0.132507,0.714539,-0.682129,-0.0808716
1523946833986589,-0.131287,0.714172,-0.682739,-0.0814819
1523946834002632,-0.130005,0.713928,-0.683167,-0.081665
1523946834023688,-0.128845,0.713806,-0.683533,-0.0817871
1523946834046751,-0.127747,0.713928,-0.683594,-0.0818481
1523946834062793,-0.126587,0.714172,-0.683594,-0.081604
1523946834083850,-0.12561,0.713867,-0.684143,-0.0810547
1523946834106908,-0.124878,0.713379,-0.684814,-0.0805054
1523946834121949,-0.124146,0.713379,-0.685059,-0.0799561
1523946834144022,-0.123535,0.713562,-0.685059,-0.0794067
1523946834167069,-0.123108,0.713379,-0.685364,-0.0789795
1523946834182109,-0.122498,0.713318,-0.685608,-0.0787354
1523946834204168,-0.121765,0.713257,-0.68573,-0.0785522
1523946834226226,-0.120911,0.713379,-0.685852,-0.0783081
1523946834242269,-0.119995,0.713684,-0.685669,-0.078186
1523946834265334,-0.119019,0.713989,-0.685547,-0.078125
1523946834286387,-0.118042,0.71405,-0.685669,-0.0778198
1523946834302429,-0.117188,0.714172,-0.68573,-0.0775146
1523946834325490,-0.116272,0.714478,-0.685547,-0.0772095
1523946834346545,-0.115479,0.714905,-0.685364,-0.0768433
1523946834362591,-0.114746,0.715271,-0.68512,-0.0764771
1523946834385652,-0.114136,0.715454,-0.685059,-0.0760498
1523946834406706,-0.113647,0.715515,-0.685181,-0.0755005
1523946834422748,-0.113159,0.715515,-0.685242,-0.0750122
1523946834445810,-0.11261,0.715759,-0.685181,-0.0744629
1523946834466867,-0.112,0.716064,-0.685059,-0.0737305
1523946834482910,-0.111389,0.716309,-0.684998,-0.072937
1523946834505970,-0.110718,0.716431,-0.685059,-0.0720825
1523946834527029,-0.109924,0.716553,-0.68512,-0.071228
1523946834542067,-0.10907,0.716736,-0.685181,-0.0704956
1523946834565128,-0.108215,0.716919,-0.685181,-0.0697021
1523946834586183,-0.107361,0.717041,-0.685242,-0.0688477
1523946834602225,-0.106567,0.71698,-0.685547,-0.0680542
1523946834625286,-0.105774,0.71698,-0.68573,-0.0673218
1523946834646344,-0.10498,0.716858,-0.686035,-0.0666504
1523946834669404,-0.104187,0.716614,-0.686523,-0.065979
1523946834685446,-0.103394,0.716248,-0.687073,-0.0653687
1523946834706504,-0.1026,0.716125,-0.687378,-0.0648804
1523946834729564,-0.101868,0.716125,-0.6875,-0.0645142
1523946834745606,-0.101196,0.716003,-0.687744,-0.0640869
1523946834766664,-0.100708,0.715759,-0.68811,-0.0637207
1523946834788723,-0.100281,0.715332,-0.68866,-0.0634155
1523946834805767,-0.0999756,0.715027,-0.689026,-0.0630493
1523946834826825,-0.0997314,0.714844,-0.68927,-0.0628662
1523946834848900,-0.0994263,0.714783,-0.689453,-0.0623779
1523946834865929,-0.0990601,0.714294,-0.690063,-0.0613403
1523946834886983,-0.0986328,0.713196,-0.691406,-0.0596313
1523946834909042,-0.0978394,0.711487,-0.693481,-0.057312
1523946834925083,-0.0966797,0.709106,-0.69635,-0.0541992
1523946834947150,-0.145935,0.713074,-0.682922,-0.0620117
1523946834969202,-0.139526,0.652161,-0.741394,-0.0750122
1523946834985246,-0.151978,0.66333,-0.727783,-0.085144
1523946835006300,-0.13916,0.710022,-0.686096,-0.0756226
1523946835029360,-0.135132,0.708008,-0.688721,-0.0782471
1523946835045406,-0.134094,0.706482,-0.690308,-0.079895
1523946835066459,-0.133667,0.699097,-0.698547,-0.0736084
1523946835089522,-0.136169,0.69281,-0.704651,-0.0703735
1523946835104561,-0.136719,0.694031,-0.703186,-0.0719604
1523946835126625,-0.135254,0.694885,-0.702698,-0.0713501
1523946835148683,-0.130798,0.697083,-0.701538,-0.0695801
1523946835164720,-0.127258,0.698547,-0.700745,-0.0692749
1523946835186780,-0.122864,0.700928,-0.699219,-0.0684204
1523946835208838,-0.119812,0.702271,-0.698486,-0.0671997
1523946835224881,-0.117432,0.703796,-0.697571,-0.0657959
1523946835247945,-0.11615,0.704773,-0.696899,-0.0644531
1523946835268999,-0.115906,0.705139,-0.696716,-0.0629883
1523946835285042,-0.116333,0.705933,-0.695923,-0.0617676
1523946835308101,-0.117126,0.707458,-0.694397,-0.06073
1523946835329159,-0.118103,0.708923,-0.692749,-0.0596313
1523946835345202,-0.119202,0.710327,-0.691223,-0.0584106
1523946835368263,-0.120117,0.711609,-0.68988,-0.0571289
1523946835389320,-0.120972,0.713013,-0.688354,-0.0559692
1523946835404357,-0.121887,0.714478,-0.686768,-0.0551758
1523946835428424,-0.122864,0.716309,-0.684692,-0.0549316
1523946835449479,-0.123657,0.718628,-0.682068,-0.0549927
1523946835464521,-0.124207,0.720886,-0.679626,-0.0550537
1523946835487581,-0.124573,0.723022,-0.677246,-0.0554199
1523946835516664,-0.124939,0.725464,-0.6745,-0.0560303
1523946835524677,-0.125366,0.727783,-0.671875,-0.0567627
1523946835547742,-0.126099,0.729614,-0.669678,-0.0577393
1523946835568796,-0.127014,0.730774,-0.668152,-0.0587769
1523946835584838,-0.128113,0.731506,-0.667053,-0.0596924
1523946835607899,-0.129395,0.732117,-0.666016,-0.0604248
1523946835628956,-0.13092,0.733154,-0.664612,-0.06073
1523946835644999,-0.132324,0.734131,-0.663208,-0.060791
1523946835668060,-0.133667,0.734619,-0.662354,-0.0609131
1523946835689116,-0.134888,0.734436,-0.662354,-0.0609131
1523946835705158,-0.136047,0.733826,-0.662781,-0.0610962
1523946835728219,-0.136719,0.733337,-0.663147,-0.0612793
1523946835749276,-0.137024,0.733337,-0.663086,-0.0610352
1523946835765318,-0.137207,0.733032,-0.663574,-0.0598755
1523946835788378,-0.137756,0.732788,-0.663818,-0.0585938
1523946835809440,-0.138245,0.732666,-0.664001,-0.0567627
1523946835825488,-0.138916,0.732239,-0.66449,-0.0546265
1523946835848540,-0.139404,0.731628,-0.665283,-0.0525513
1523946835869596,-0.140137,0.731262,-0.665649,-0.0507813
1523946835884634,-0.141174,0.730713,-0.666138,-0.0491333
1523946835907697,-0.142334,0.729919,-0.66687,-0.0475464
1523946835928752,-0.143799,0.728882,-0.667847,-0.0458374
1523946835944795,-0.14563,0.727783,-0.668701,-0.0441895
1523946835969861,-0.147583,0.726868,-0.669373,-0.0424805
1523946835988912,-0.149536,0.726013,-0.669983,-0.0408325
1523946836004956,-0.151672,0.724976,-0.670776,-0.0391846
1523946836027014,-0.153809,0.72406,-0.671326,-0.0378418
1523946836049078,-0.155823,0.723633,-0.671387,-0.0366821
1523946836065114,-0.157532,0.723511,-0.671143,-0.0356445
1523946836087172,-0.158813,0.723206,-0.671265,-0.0345459
1523946836109236,-0.159729,0.722534,-0.671814,-0.0334473
1523946836125278,-0.160217,0.721863,-0.672424,-0.0328369
1523946836147335,-0.160095,0.721436,-0.672974,-0.0320435
1523946836169391,-0.159607,0.721436,-0.673096,-0.0308838
1523946836191452,-0.159058,0.721497,-0.673279,-0.0292358
1523946836207493,-0.159119,0.720947,-0.67395,-0.0273438
1523946836230556,-0.159729,0.719666,-0.675232,-0.0255737
1523946836251613,-0.160767,0.717957,-0.676819,-0.0236206
1523946836267653,-0.162476,0.71637,-0.678223,-0.0215454
1523946836290714,-0.164673,0.71521,-0.679016,-0.0195923
1523946836311773,-0.167175,0.713745,-0.679932,-0.0176392
1523946836327813,-0.169922,0.711487,-0.681641,-0.0158081
1523946836350877,-0.172852,0.70874,-0.683838,-0.0140381
1523946836371931,-0.175598,0.706299,-0.68573,-0.0125122
1523946836386970,-0.178162,0.703979,-0.687439,-0.0112305
1523946836411034,-0.180603,0.70166,-0.689148,-0.0103149
1523946836432094,-0.183044,0.699219,-0.690979,-0.0098877
1523946836447134,-0.18512,0.696899,-0.69281,-0.00964355
1523946836470192,-0.18689,0.695068,-0.694153,-0.00927734
1523946836491251,-0.18866,0.693604,-0.69519,-0.00891113
1523946836507290,-0.190369,0.692139,-0.696167,-0.00854492
1523946836530354,-0.1922,0.690674,-0.697144,-0.00823975
1523946836551409,-0.194275,0.68927,-0.697937,-0.00805664
1523946836567450,-0.196289,0.688171,-0.698486,-0.00793457
1523946836590510,-0.198547,0.687378,-0.698547,-0.00793457
1523946836611567,-0.200684,0.686279,-0.699036,-0.00762939
1523946836627611,-0.202698,0.684937,-0.699829,-0.00701904
1523946836650672,-0.204529,0.683777,-0.700439,-0.00653076
1523946836671728,-0.205994,0.682922,-0.700806,-0.00622559
1523946836687770,-0.207031,0.682312,-0.701111,-0.00592041
1523946836710832,-0.207886,0.681641,-0.701538,-0.00561523
1523946836730887,-0.208801,0.680969,-0.701904,-0.00543213
1523946836746928,-0.209778,0.68042,-0.702148,-0.00549316
1523946836769989,-0.210876,0.679626,-0.702576,-0.00549316
1523946836792049,-0.21228,0.678528,-0.703186,-0.00543213
1523946836807087,-0.213684,0.677368,-0.703918,-0.00537109
1523946836831151,-0.21521,0.676819,-0.703979,-0.00543213
1523946836852206,-0.216492,0.676514,-0.703857,-0.00537109
1523946836867246,-0.217407,0.675903,-0.704163,-0.00488281
1523946836890308,-0.21814,0.674866,-0.704956,-0.00427246
1523946836911367,-0.218933,0.673889,-0.705688,-0.00372314
1523946836927407,-0.219727,0.673035,-0.706238,-0.00317383
1523946836949467,-0.220764,0.671997,-0.706848,-0.00274658
1523946836971526,-0.221741,0.670837,-0.707703,-0.00219727
1523946836987566,-0.222534,0.669556,-0.708618,-0.00140381
1523946837009625,-0.223511,0.668518,-0.709351,-0.000854492
1523946837031689,-0.224487,0.667847,-0.709656,-0.000671387
1523946837047729,-0.225342,0.667542,-0.709656,-0.000305176
1523946837069785,-0.226196,0.667053,-0.709839,0.000244141
1523946837091848,-0.226868,0.666199,-0.710449,0.000976563
1523946837107894,-0.2276,0.6651,-0.711182,0.00195313
1523946837129947,-0.228699,0.664185,-0.711731,0.00280762
1523946837153007,-0.229858,0.664063,-0.711487,0.00366211
1523946837167045,-0.231384,0.663757,-0.711243,0.00512695
1523946837190106,-0.233215,0.662781,-0.711548,0.00695801
1523946837213170,-0.235168,0.661621,-0.711975,0.00891113
1523946837227204,-0.237305,0.660828,-0.711914,0.0111084
1523946837250268,-0.239563,0.660156,-0.711731,0.0133667
1523946837273327,-0.24176,0.65918,-0.711914,0.0158081
1523946837287365,-0.243652,0.658386,-0.711914,0.0178223
1523946837309423,-0.244995,0.658508,-0.711304,0.0194702
1523946837332485,-0.245789,0.658936,-0.710571,0.0210571
1523946837347524,-0.246277,0.65918,-0.710205,0.022644
1523946837369582,-0.246826,0.659485,-0.709656,0.0240479
1523946837392645,-0.247375,0.659729,-0.709167,0.0255737
1523946837407692,-0.248108,0.659729,-0.708862,0.0271606
1523946837429743,-0.249023,0.65979,-0.708435,0.0285034
1523946837452803,-0.249878,0.659912,-0.707947,0.0297852
1523946837466842,-0.250671,0.660217,-0.707397,0.0310059
1523946837489904,-0.25116,0.66095,-0.706421,0.0317383
1523946837512965,-0.25116,0.66217,-0.705322,0.0321045
1523946837527001,-0.250854,0.66333,-0.704285,0.0325928
1523946837550062,-0.250427,0.663574,-0.704163,0.0331421
1523946837573123,-0.250244,0.663696,-0.704163,0.0332642
1523946837587160,-0.250061,0.664551,-0.703369,0.0332031
1523946837610222,-0.249878,0.665833,-0.702271,0.03302
1523946837633285,-0.249634,0.666748,-0.701477,0.0328979
1523946837654340,-0.249634,0.667419,-0.700867,0.0327759
1523946837669379,-0.249695,0.667847,-0.700439,0.032959
1523946837693445,-0.249939,0.668152,-0.700012,0.0332031
1523946837715503,-0.250427,0.66803,-0.69989,0.0336304
1523946837729540,-0.250977,0.667603,-0.700134,0.0343018
1523946837752602,-0.25116,0.666809,-0.700745,0.0349121
1523946837773663,-0.250916,0.666626,-0.700989,0.0353394
1523946837789700,-0.250366,0.666504,-0.701294,0.0356445
1523946837812764,-0.249329,0.666138,-0.702026,0.0358887
1523946837833818,-0.248169,0.666077,-0.702454,0.0358887
1523946837849860,-0.246826,0.666565,-0.702454,0.0359497
1523946837872920,-0.245361,0.667053,-0.702576,0.0358887
1523946837893977,-0.243958,0.667542,-0.702576,0.0357666
1523946837910020,-0.242493,0.668823,-0.701904,0.0353394
1523946837932078,-0.240601,0.670959,-0.7005,0.034668
1523946837954136,-0.238464,0.673035,-0.699341,0.0338135
1523946837978204,-0.236267,0.674622,-0.698608,0.0321655
1523946837992239,-0.233704,0.676514,-0.697693,0.0303955
1523946838014301,-0.23114,0.678711,-0.696533,0.0285645
1523946838030343,-0.228516,0.68042,-0.695801,0.0264282
1523946838052399,-0.225891,0.682007,-0.69519,0.0241089
1523946838074458,-0.222839,0.684814,-0.693481,0.0216064
1523946838090504,-0.219482,0.688354,-0.691101,0.019165
1523946838112559,-0.216187,0.690979,-0.689575,0.0170288
1523946838135619,-0.213135,0.692017,-0.689575,0.0151978
1523946838149657,-0.210632,0.692871,-0.689514,0.0128174
1523946838172717,-0.207703,0.695068,-0.688232,0.00964355
1523946838195782,-0.204346,0.698608,-0.685669,0.00628662
1523946838209816,-0.201172,0.701477,-0.683716,0.00311279
1523946838231876,-0.198547,0.702698,-0.683228,0.00012207
1523946838255939,-0.196289,0.703735,-0.6828,-0.00311279
1523946838269976,-0.193787,0.705627,-0.681519,-0.00671387
1523946838292036,-0.19104,0.70813,-0.679688,-0.0102539
1523946838315098,-0.188416,0.709473,-0.678955,-0.0134888
1523946838330136,-0.186096,0.710083,-0.678894,-0.0165405
1523946838352194,-0.18396,0.710754,-0.67865,-0.0192261
1523946838375257,-0.181641,0.711853,-0.678101,-0.0219116
1523946838396316,-0.178894,0.713562,-0.676941,-0.024353
1523946838412356,-0.176453,0.714478,-0.676514,-0.0263672
1523946838435416,-0.174255,0.7146,-0.67688,-0.0286255
1523946838449454,-0.172119,0.714661,-0.677246,-0.0310059
1523946838472515,-0.170166,0.715027,-0.677246,-0.0333252
1523946838495581,-0.168091,0.716003,-0.676636,-0.0358887
1523946838516633,-0.165894,0.716919,-0.676025,-0.0383911
1523946838532674,-0.164063,0.717651,-0.675537,-0.0411377
1523946838555738,-0.162964,0.718811,-0.674438,-0.0435791
1523946838576795,-0.162354,0.719666,-0.673584,-0.0454102
1523946838592835,-0.162109,0.719421,-0.673828,-0.0460205
1523946838615898,-0.162903,0.718018,-0.675171,-0.0455933
1523946838636952,-0.163635,0.71582,-0.677429,-0.0437012
1523946838651993,-0.164612,0.713501,-0.67981,-0.0403442
1523946838675056,-0.166443,0.71228,-0.680847,-0.0370483
1523946838696111,-0.166992,0.713379,-0.679749,-0.0343018
1523946838712156,-0.166321,0.71582,-0.67749,-0.0321655
1523946838735214,-0.1651,0.716614,-0.677002,-0.0305786
1523946838756269,-0.164185,0.715637,-0.678284,-0.0302124
1523946838772311,-0.16333,0.715088,-0.679016,-0.0310669
1523946838796377,-0.162476,0.716492,-0.677612,-0.0335693
1523946838816429,-0.161255,0.719116,-0.674927,-0.0365601
1523946838832471,-0.160095,0.721069,-0.672974,-0.0391235
1523946838854530,-0.15918,0.721558,-0.672546,-0.0414429
1523946838876589,-0.158386,0.722168,-0.671936,-0.0432129
1523946838892631,-0.157288,0.723389,-0.670776,-0.0446167
1523946838914692,-0.155945,0.725159,-0.669128,-0.0459595
1523946838936749,-0.154541,0.726501,-0.667908,-0.0473633
1523946838951790,-0.153198,0.727722,-0.666748,-0.0491333
1523946838974851,-0.152039,0.729065,-0.665344,-0.0513916
1523946838996911,-0.150696,0.731384,-0.662964,-0.053833
1523946839011951,-0.149658,0.733276,-0.660889,-0.0562744
1523946839035010,-0.149048,0.73468,-0.659241,-0.0587769
1523946839058071,-0.148987,0.736084,-0.657471,-0.0615845
1523946839072109,-0.148804,0.737671,-0.655457,-0.0641479
1523946839095177,-0.148621,0.739563,-0.653076,-0.0670776
1523946839118231,-0.148315,0.74176,-0.65033,-0.0701904
1523946839132269,-0.148193,0.744019,-0.647339,-0.0738525
1523946839155335,-0.147217,0.747131,-0.643555,-0.0774536
1523946839178394,-0.146301,0.750061,-0.639893,-0.0809937
1523946839192429,-0.145386,0.752625,-0.636536,-0.0848999
1523946839214493,-0.144653,0.754944,-0.633423,-0.0891724
1523946839237563,-0.144409,0.757568,-0.629639,-0.0939331
1523946839252589,-0.144287,0.760132,-0.625793,-0.0990601
1523946839274649,-0.14447,0.762756,-0.621704,-0.104004
1523946839299714,-0.144714,0.76532,-0.617615,-0.109131
1523946839318766,-0.14502,0.768188,-0.612915,-0.114685
1523946839334807,-0.144836,0.771179,-0.608093,-0.120483
1523946839357870,-0.145264,0.773804,-0.603394,-0.126709
1523946839378928,-0.146667,0.776978,-0.597656,-0.132507
1523946839394967,-0.148254,0.780579,-0.591492,-0.137329
1523946839418030,-0.149597,0.784058,-0.585571,-0.141418
1523946839439086,-0.150391,0.786926,-0.580627,-0.144775
1523946839455127,-0.151245,0.789673,-0.575989,-0.147644
1523946839478190,-0.1521,0.791809,-0.572327,-0.149414
1523946839499247,-0.152588,0.794189,-0.568359,-0.151489
1523946839515288,-0.152527,0.796265,-0.565186,-0.152588
1523946839538348,-0.15271,0.798157,-0.562073,-0.15387
1523946839559405,-0.152649,0.799622,-0.559692,-0.154907
1523946839574445,-0.152588,0.800842,-0.557678,-0.155945
1523946839597508,-0.152527,0.801575,-0.556519,-0.156494
1523946839619565,-0.151978,0.802185,-0.555725,-0.156799
1523946839635606,-0.151489,0.802856,-0.55481,-0.157227
1523946839657666,-0.151123,0.803711,-0.553467,-0.157776
1523946839678723,-0.150574,0.804077,-0.552979,-0.15802
1523946839694765,-0.149841,0.803711,-0.553711,-0.158325
1523946839717825,-0.149902,0.803467,-0.553955,-0.158447
1523946839738902,-0.150085,0.803955,-0.55304,-0.159058
1523946839754924,-0.150024,0.804688,-0.551758,-0.159729
1523946839777990,-0.150208,0.804993,-0.551086,-0.160339
1523946839799042,-0.150757,0.805542,-0.549988,-0.160828
1523946839815084,-0.151184,0.806519,-0.548401,-0.161255
1523946839837143,-0.151611,0.807373,-0.547058,-0.160889
1523946839859202,-0.151855,0.807861,-0.546509,-0.160095
1523946839875244,-0.15271,0.808105,-0.546082,-0.159546
1523946839898308,-0.153137,0.808289,-0.545776,-0.159119
1523946839919362,-0.153137,0.808411,-0.545654,-0.158997
1523946839934401,-0.152832,0.808228,-0.545959,-0.159058
1523946839957463,-0.152527,0.807739,-0.54657,-0.159729
1523946839979523,-0.152344,0.807129,-0.547302,-0.160583
1523946839994565,-0.151672,0.806885,-0.547546,-0.161682
1523946840017622,-0.150452,0.806458,-0.548279,-0.162231
1523946840040685,-0.149292,0.805481,-0.549927,-0.162659
1523946840054721,-0.149048,0.804382,-0.551636,-0.16272
1523946840077788,-0.149536,0.803589,-0.552612,-0.162842
1523946840100843,-0.150208,0.803223,-0.552917,-0.162842
1523946840114881,-0.151245,0.802979,-0.55304,-0.162781
1523946840136940,-0.15271,0.802063,-0.553894,-0.163208
1523946840161008,-0.153748,0.800476,-0.555542,-0.164307
1523946840175042,-0.154541,0.799255,-0.556763,-0.165466
1523946840197100,-0.155151,0.798706,-0.556763,-0.167419
1523946840220161,-0.155579,0.798828,-0.555725,-0.169922
1523946840235200,-0.155762,0.799744,-0.553406,-0.172791
1523946840257261,-0.154968,0.80127,-0.550781,-0.174927
1523946840280323,-0.154541,0.802612,-0.548401,-0.176392
1523946840301378,-0.154724,0.803467,-0.546448,-0.178467
1523946840317421,-0.154907,0.804382,-0.544556,-0.180237
1523946840340481,-0.155212,0.80542,-0.542236,-0.18219
1523946840354519,-0.155457,0.806885,-0.539551,-0.183533
1523946840377582,-0.156128,0.808228,-0.53717,-0.184021
1523946840400642,-0.156433,0.809509,-0.534912,-0.184509
1523946840414678,-0.156128,0.811401,-0.532104,-0.184753
1523946840437741,-0.155457,0.813477,-0.529053,-0.184753
1523946840460802,-0.154236,0.815674,-0.526245,-0.184143
1523946840481858,-0.152222,0.817993,-0.523865,-0.182617
1523946840496898,-0.149414,0.820129,-0.521973,-0.180603
1523946840520963,-0.145386,0.822388,-0.520447,-0.177856
1523946840542019,-0.141113,0.82428,-0.519714,-0.174805
1523946840557056,-0.136963,0.82605,-0.519165,-0.171265
1523946840580120,-0.133301,0.827637,-0.51886,-0.16748
1523946840601176,-0.130188,0.828796,-0.519043,-0.163391
1523946840617217,-0.128052,0.829468,-0.519775,-0.159424
1523946840640279,-0.127625,0.82959,-0.52063,-0.15625
1523946840661336,-0.128235,0.829712,-0.521118,-0.153564
1523946840677378,-0.129639,0.829712,-0.521484,-0.151367
1523946840700437,-0.13147,0.829468,-0.522034,-0.149048
1523946840721493,-0.133972,0.828735,-0.523071,-0.146973
1523946840737537,-0.137451,0.827454,-0.524658,-0.145508
1523946840759598,-0.141174,0.826233,-0.525818,-0.144714
1523946840781655,-0.144287,0.826111,-0.52533,-0.144104
1523946840797698,-0.146362,0.826416,-0.524475,-0.143311
1523946840819755,-0.148254,0.826172,-0.524414,-0.142883
1523946840841815,-0.150024,0.825928,-0.524353,-0.142883
1523946840856856,-0.151306,0.825989,-0.523865,-0.143066
1523946840879917,-0.151489,0.826294,-0.523132,-0.143433
1523946840901973,-0.151794,0.826172,-0.523193,-0.143555
1523946840917015,-0.152771,0.825745,-0.523438,-0.144043
1523946840940075,-0.15387,0.825439,-0.523499,-0.144592
1523946840963138,-0.154785,0.825378,-0.523254,-0.14502
1523946840977174,-0.155396,0.825439,-0.52301,-0.14502
1523946841000238,-0.15625,0.825378,-0.522766,-0.144958
1523946841023298,-0.156982,0.825439,-0.522522,-0.144653
1523946841037333,-0.157776,0.825317,-0.522644,-0.144348
1523946841060397,-0.158386,0.825195,-0.522766,-0.143921
1523946841083456,-0.158997,0.825073,-0.522827,-0.143433
1523946841097493,-0.159546,0.825256,-0.5224,-0.14325
1523946841119553,-0.160095,0.8255,-0.521912,-0.143188
1523946841142616,-0.160706,0.825806,-0.52124,-0.143433
1523946841157654,-0.161072,0.826172,-0.520386,-0.14386
1523946841179712,-0.16156,0.826416,-0.519592,-0.144592
1523946841202774,-0.161926,0.827026,-0.518372,-0.145203
1523946841216813,-0.162354,0.82843,-0.515991,-0.145386
1523946841239873,-0.162903,0.829346,-0.514282,-0.145264
1523946841262934,-0.163147,0.829712,-0.513794,-0.144714
1523946841276971,-0.162903,0.829834,-0.513855,-0.144348
1523946841300031,-0.162781,0.831116,-0.512024,-0.143494
1523946841323093,-0.16333,0.832581,-0.509766,-0.142456
1523946841337134,-0.163574,0.833618,-0.508362,-0.141174
1523946841360216,-0.164429,0.834229,-0.507324,-0.140137
1523946841383253,-0.164978,0.834412,-0.506897,-0.139893
1523946841397290,-0.165283,0.834961,-0.505676,-0.140503
1523946841419349,-0.165405,0.835938,-0.503723,-0.141846
1523946841443415,-0.165161,0.837219,-0.501221,-0.143494
1523946841464470,-0.164734,0.838196,-0.499146,-0.145386
1523946841479509,-0.164001,0.839172,-0.49707,-0.147644
1523946841502570,-0.163452,0.840027,-0.495117,-0.149902
1523946841523627,-0.162903,0.841309,-0.492493,-0.151855
1523946841539668,-0.161743,0.843079,-0.48938,-0.153503
1523946841562732,-0.160522,0.845215,-0.485901,-0.154236
1523946841583787,-0.159546,0.846863,-0.483337,-0.153992
1523946841599829,-0.159302,0.8479,-0.481812,-0.15332
1523946841622890,-0.159119,0.848206,-0.481384,-0.153076
1523946841643948,-0.159119,0.848083,-0.481506,-0.153381
1523946841659992,-0.158813,0.848022,-0.481445,-0.154358
1523946841683051,-0.158325,0.848206,-0.481018,-0.155212
1523946841704116,-0.15741,0.848145,-0.481201,-0.156006
1523946841726174,-0.156677,0.847656,-0.481934,-0.15686
1523946841742210,-0.156433,0.847229,-0.482544,-0.157593
1523946841764268,-0.155884,0.847168,-0.482727,-0.158203
1523946841780308,-0.155151,0.846741,-0.483521,-0.15863
1523946841802368,-0.154968,0.846313,-0.484314,-0.158691
1523946841824428,-0.154785,0.846069,-0.484802,-0.15863
1523946841839467,-0.154602,0.845764,-0.485474,-0.158386
1523946841862530,-0.154419,0.845215,-0.486572,-0.158142
1523946841885589,-0.153809,0.844299,-0.488525,-0.157593
1523946841899625,-0.15332,0.843506,-0.490295,-0.156921
1523946841922688,-0.153442,0.843201,-0.490906,-0.156555
1523946841945751,-0.153503,0.843628,-0.490051,-0.156738
1523946841959785,-0.152893,0.843689,-0.490173,-0.156616
1523946841981845,-0.152405,0.843018,-0.491455,-0.156616
1523946842005911,-0.152405,0.842773,-0.491882,-0.156738
1523946842019949,-0.152344,0.843323,-0.490784,-0.157288
1523946842042009,-0.151611,0.843872,-0.48999,-0.157532
1523946842056043,-0.150757,0.843689,-0.49054,-0.157593
1523946842079103,-0.150208,0.843262,-0.491455,-0.15741
1523946842093141,-0.149963,0.843445,-0.491211,-0.157532
1523946842116201,-0.149292,0.844055,-0.490417,-0.157593
1523946842139263,-0.14856,0.843811,-0.491089,-0.157349
1523946842153303,-0.148621,0.843079,-0.492249,-0.15741
1523946842176365,-0.148682,0.84259,-0.493103,-0.15741
1523946842199423,-0.148315,0.842224,-0.493896,-0.157288
1523946842213460,-0.147827,0.841736,-0.495056,-0.156799
1523946842235521,-0.147644,0.84137,-0.495667,-0.156921
1523946842259585,-0.147339,0.841248,-0.495972,-0.156921
1523946842273625,-0.146362,0.840881,-0.496826,-0.15686
1523946842295680,-0.145935,0.840332,-0.498047,-0.156494
1523946842318743,-0.146057,0.839905,-0.498596,-0.15686
1523946842341804,-0.145447,0.839661,-0.499023,-0.15741
